Category:,Congress,Bill Type,Bill Number,Vote Position
passage,103,hr,2401,Yea
passage,103,hres,71,Yea
passage-suspension,103,hr,3548,Yea
passage,103,hr,2518,Yea
passage,103,hres,263,Yea
passage,103,hr,2295,Nay
passage,103,hr,1876,Nay
passage,103,hres,246,Yea
passage,103,hr,2295,Yea
passage,103,hres,134,Yea
passage,103,hres,322,Yea
passage,103,hr,2739,Yea
passage,103,hres,254,Yea
passage,103,hr,2333,Yea
passage,103,hres,240,Yea
passage,103,hres,320,Nay
passage,103,hr,2491,Yea
passage,103,hres,142,Yea
passage-suspension,103,hr,3350,Yea
passage,103,hconres,39,Yea
passage,103,hr,2518,Yea
passage,103,hres,313,Yea
passage-suspension,103,s,662,Yea
passage-suspension,103,hr,829,Yea
passage,103,hres,216,Yea
passage-suspension,103,hr,2440,Yea
passage,103,hr,4,Yea
passage,103,hres,279,Yea
passage,103,hres,206,Yea
passage-suspension,103,hr,38,Yea
passage,103,hr,2491,Yea
passage-suspension,103,hr,588,Yea
passage-suspension,103,hr,2668,Yea
passage,103,hr,322,Yea
passage,103,hr,2118,Yea
passage,103,hres,293,Yea
passage,103,hres,314,Yea
passage-suspension,103,hr,3351,Yea
passage-suspension,103,hr,2535,Yea
passage,103,hres,183,Yea
passage,103,hres,172,Yea
passage-suspension,103,hr,328,Yea
passage,103,hr,1964,Yea
passage,103,s,1,Yea
passage-suspension,103,hr,1133,Yea
passage,103,hres,58,Yea
passage-suspension,103,hr,2457,Yea
passage,103,hres,298,Yea
passage,103,hres,273,Yea
passage-suspension,103,hr,965,Yea
passage,103,hr,2330,Nay
passage,103,hr,2492,Yea
passage-suspension,103,hr,1757,Not Voting
passage,103,hres,283,Yea
passage-suspension,103,hr,617,Yea
passage,103,hres,59,Yea
passage,103,hr,1430,Yea
passage,103,hres,302,Yea
passage-suspension,103,hr,3098,Yea
passage-suspension,103,hr,707,Yea
passage,103,hres,287,Yea
passage,103,hr,920,Yea
passage,103,hr,2351,Yea
passage,103,hr,2244,Yea
passage-suspension,103,hr,873,Not Voting
passage,103,hr,2403,Yea
passage,103,hres,268,Not Voting
passage-suspension,103,hr,2201,Yea
passage,103,hres,252,Yea
passage,103,hres,208,Not Voting
passage-suspension,103,hr,2202,Yea
passage,103,hres,197,Nay
passage,103,hres,262,Yea
passage,103,hres,195,Not Voting
passage,103,hres,5,Yea
passage,103,hr,2010,Yea
passage,103,hr,2446,Yea
passage,103,hr,20,Yea
passage,103,hr,3,Yea
passage,103,hres,250,Not Voting
passage,103,hjres,267,Yea
passage,103,hr,808,Yea
passage,103,hres,241,Yea
passage,103,hres,200,Yea
passage,103,hr,1159,Yea
passage,103,hr,20,Yea
passage,103,hr,2667,Yea
passage,103,hr,1335,Yea
passage,103,hr,2445,Yea
passage-suspension,103,hr,490,Yea
passage,103,hr,820,Yea
passage,103,hr,2519,Yea
passage-suspension,103,hconres,34,Yea
passage,103,hconres,64,Yea
passage-suspension,103,hr,3354,Yea
passage-suspension,103,hr,239,Yea
passage-suspension,103,hr,175,Yea
passage-suspension,103,s,252,Yea
passage,103,hres,103,Yea
passage,103,hr,873,Yea
passage,103,hres,138,Yea
passage,103,hjres,208,Nay
passage,103,hres,149,Nay
passage,103,hr,2492,Yea
passage-suspension,103,s,164,Yea
passage,103,hres,311,Nay
passage,103,hres,215,Not Voting
passage,103,hres,145,Yea
passage-suspension,103,hr,3353,Yea
passage-suspension,103,hres,118,Yea
passage-suspension,103,hr,750,Yea
passage,103,hr,518,Yea
passage-suspension,103,hr,4067,Yea
passage,103,hres,568,Yea
passage-suspension,103,hr,4158,Yea
passage,103,hr,1804,Yea
passage,103,hr,4277,Yea
passage-suspension,103,hr,3498,Yea
passage,103,hres,397,Yea
passage,103,hres,512,Yea
passage-suspension,103,hr,4448,Nay
passage,103,hres,416,Yea
passage,103,hr,5110,Nay
passage,103,hres,388,Yea
passage,103,hres,500,Yea
passage,103,hr,3759,Yea
passage-suspension,103,hr,2843,Yea
passage,103,hres,343,Present
passage-suspension,103,hr,8,Yea
passage,103,hr,4624,Yea
passage,103,hr,4801,Yea
passage,103,hr,5044,Yea
passage-suspension,103,hr,967,Nay
passage-suspension,103,s,1919,Yea
passage-suspension,103,hr,5139,Yea
passage,103,hr,4779,Yea
passage-suspension,103,hr,4476,Yea
passage-suspension,103,hr,4533,Yea
passage-suspension,103,hr,5044,Yea
passage-suspension,103,s,1225,Yea
passage,103,hres,312,Yea
passage-suspension,103,s,986,Yea
passage,103,hr,4278,Yea
passage,103,hres,565,Yea
passage,103,hr,4606,Yea
passage,103,hres,564,Yea
passage,103,hres,570,Yea
passage-suspension,103,hr,2129,Yea
passage,103,hres,441,Yea
passage,103,s,2182,Yea
passage,103,hres,537,Yea
passage,103,hr,3221,Yea
passage,103,s,1066,Yea
passage-suspension,103,hr,4277,Yea
passage,103,s,2000,Yea
passage-suspension,103,hconres,222,Not Voting
passage-suspension,103,hr,3191,Yea
passage,103,hres,331,Yea
passage,103,hres,422,Yea
passage,103,s,1357,Yea
passage,103,hres,384,Yea
passage,103,hres,429,Yea
passage,103,hjres,373,Nay
passage,103,hr,3474,Yea
passage,103,hres,401,Yea
passage,103,hr,4299,Yea
passage,103,hr,3345,Yea
passage,103,hres,579,Yea
passage,103,hconres,218,Yea
passage-suspension,103,hr,4867,Yea
passage-suspension,103,hr,4034,Yea
passage-suspension,103,hres,476,Yea
passage,103,hres,417,Yea
passage-suspension,103,hres,394,Yea
passage,103,hres,474,Yea
passage-suspension,103,s,2004,Yea
passage,103,hr,4822,Yea
passage,103,hr,4296,Yea
passage-suspension,103,hr,4278,Yea
passage,103,s,208,Yea
passage-suspension,103,hr,2947,Yea
passage,103,hr,4453,Yea
passage,103,s,636,Not Voting
passage,103,s,1569,Yea
passage,103,hres,395,Yea
passage,103,hres,418,Yea
passage,103,hres,550,Yea
passage-suspension,103,hr,1520,Yea
passage-suspension,103,hr,4533,Yea
passage,103,hres,447,Yea
passage-suspension,103,hconres,279,Not Voting
passage,103,hres,526,Yea
passage,103,s,1587,Yea
passage,103,hres,461,Yea
passage,103,hres,450,Yea
passage,103,hr,4539,Not Voting
passage-suspension,103,hconres,286,Not Voting
passage,103,hres,444,Yea
passage,103,hr,4650,Yea
passage,103,hres,563,Nay
passage-suspension,103,hr,5108,Not Voting
passage,103,hres,336,Not Voting
passage-suspension,103,hr,4308,Not Voting
passage-suspension,103,hconres,290,Yea
passage,103,hr,4602,Yea
passage,103,hr,4603,Yea
passage,103,hr,4422,Yea
passage,103,hr,4568,Yea
passage,103,hres,536,Yea
passage-suspension,103,hr,3626,Yea
passage,103,hres,439,Not Voting
passage,103,hres,443,Yea
passage-suspension,103,s,1919,Yea
passage,103,hr,4506,Yea
passage,103,hres,523,Yea
passage,103,s,24,Yea
passage-suspension,103,hr,3636,Yea
passage-suspension,103,s,1225,Yea
passage,103,hres,556,Yea
passage-suspension,103,hr,3770,Yea
passage-suspension,103,hr,3693,Yea
passage-suspension,103,hr,4545,Yea
passage,103,hr,4624,Yea
passage-suspension,103,sconres,31,Yea
passage-suspension,103,s,1654,Yea
passage-suspension,103,hres,329,Yea
passage,103,hjres,103,Nay
passage-suspension,103,hr,4066,Yea
passage,103,hr,4426,Yea
passage,103,hr,4506,Yea
passage-suspension,103,hr,3813,Yea
passage,103,hr,2884,Yea
passage,103,hres,375,Yea
passage,103,hr,4650,Yea
passage,104,hres,156,Nay
passage,104,hr,117,Yea
passage-suspension,104,s,1322,Yea
passage,104,hr,889,Nay
passage,104,sconres,31,Yea
passage,104,hr,1943,Not Voting
passage,104,hr,1833,Nay
passage-suspension,104,hconres,53,Yea
passage,104,hres,38,Nay
passage-suspension,104,hjres,111,Yea
passage,104,hr,2058,Yea
passage,104,hr,9,Nay
passage,104,hr,925,Nay
passage,104,hr,2002,Yea
passage,104,hr,1976,Nay
passage-suspension,104,hjres,110,Yea
passage,104,hres,135,Yea
passage-suspension,104,hjres,112,Yea
passage,104,hres,252,Nay
passage-suspension,104,s,2,Not Voting
passage-suspension,104,hconres,117,Yea
passage,104,hr,1854,Nay
veto-override,104,hr,1058,Nay
passage-suspension,104,hr,1240,Yea
passage-suspension,104,hr,2677,Nay
passage,104,hres,125,Yea
passage,104,hr,2076,Nay
passage,104,hr,2491,Nay
passage,104,hres,5,Nay
passage,104,hjres,102,Nay
passage,104,hr,2525,Yea
passage-suspension,104,hr,2418,Yea
passage,104,hres,296,Not Voting
passage,104,hr,2519,Yea
passage,104,hr,2274,Yea
passage,104,hres,273,Nay
passage,104,hr,2126,Nay
passage-suspension,104,hr,1804,Nay
passage,104,hres,222,Not Voting
passage,104,hr,1905,Yea
passage,104,hres,107,Yea
passage,104,hres,290,Nay
passage,104,hr,483,Yea
passage-suspension,104,hr,694,Yea
passage,104,hres,270,Nay
passage,104,hconres,67,Nay
passage,104,hr,1977,Nay
passage,104,hres,205,Yea
passage,104,hr,889,Yea
passage,104,hr,1530,Not Voting
passage,104,s,21,Nay
passage,104,hr,2621,Not Voting
passage,104,hres,130,Nay
passage-suspension,104,hr,531,Not Voting
passage,104,hr,1058,Nay
passage-suspension,104,hr,2150,Yea
passage,104,hres,105,Nay
passage,104,hr,2126,Nay
passage-suspension,104,hr,402,Not Voting
passage,104,hres,179,Nay
passage-suspension,104,hr,2684,Yea
passage,104,s,244,Yea
passage,104,s,1,Yea
passage,104,hres,307,Nay
passage,104,hres,119,Nay
passage,104,hr,1854,Not Voting
passage,104,hres,301,Not Voting
passage,104,hr,2099,Nay
passage,104,hr,660,Yea
passage,104,hres,304,Yea
passage,104,s,395,Nay
passage,104,hres,140,Yea
passage,104,hr,2076,Nay
passage,104,hr,2491,Nay
passage,104,hres,192,Yea
passage,104,hconres,67,Nay
passage-suspension,104,hres,247,Nay
passage,104,hr,2002,Nay
passage-suspension,104,hr,657,Yea
passage,104,hres,257,Nay
passage,104,hr,39,Not Voting
passage-suspension,104,hr,2353,Yea
passage,104,hr,1977,Nay
passage,104,hres,88,Nay
passage,104,hr,1361,Yea
passage,104,hr,1868,Yea
passage,104,hr,2546,Nay
passage,104,hr,2020,Yea
passage,104,hr,1976,Nay
passage,104,hres,93,Nay
passage,104,hconres,17,Yea
passage,104,hr,2020,Nay
passage,104,hres,245,Not Voting
passage,104,hres,267,Nay
passage,104,hres,83,Nay
passage-suspension,104,hjres,69,Not Voting
passage,104,hres,253,Nay
passage,104,hr,961,Nay
passage,104,hr,1,Yea
passage-suspension,104,hr,1590,Nay
passage,104,hres,251,Nay
passage,104,hr,2126,Nay
passage,104,hres,92,Nay
passage,104,hr,2425,Nay
passage,104,hr,400,Yea
passage,104,hres,183,Not Voting
passage,104,hr,1868,Yea
passage,104,hres,109,Not Voting
passage,104,hr,2491,Nay
passage,104,hres,225,Nay
passage,104,hres,224,Not Voting
passage-suspension,104,hjres,123,Yea
passage,104,hres,226,Nay
passage,104,hr,2127,Nay
passage,104,hjres,134,Yea
passage,104,hres,291,Nay
passage,104,hres,208,Yea
passage-suspension,104,hr,716,Yea
passage-suspension,104,hr,2243,Yea
passage,104,hr,1817,Nay
passage,104,hr,2564,Yea
passage,104,hres,272,Nay
passage-suspension,104,hres,120,Yea
passage,104,hr,2099,Nay
passage,104,hres,207,Nay
passage,104,hres,322,Yea
passage,104,hres,302,Nay
passage,104,hres,309,Not Voting
passage-suspension,104,hjres,132,Not Voting
passage,104,hr,1817,Nay
passage-suspension,104,hr,260,Nay
passage,104,hr,1788,Yea
passage,104,hres,232,Nay
passage-suspension,104,hr,965,Yea
passage,104,hr,1944,Nay
passage-suspension,104,hr,562,Yea
passage-suspension,104,hr,558,Nay
passage,104,hres,271,Nay
passage,104,hres,306,Yea
passage,104,hres,293,Not Voting
passage,104,hr,1158,Nay
passage,104,hr,2770,Nay
passage,104,hconres,122,Nay
passage,104,hres,297,Not Voting
passage-suspension,104,hr,517,Yea
passage-suspension,104,hr,536,Yea
passage-suspension,104,hr,1296,Yea
passage,104,hres,231,Not Voting
passage,104,hres,175,Nay
passage-suspension,104,hr,869,Yea
passage-suspension,104,hr,1091,Yea
passage,104,hres,219,Yea
passage,104,hres,101,Nay
passage,104,hr,2405,Nay
passage,104,hr,665,Yea
passage,104,hr,926,Yea
passage,104,hr,1158,Nay
passage,104,hr,2586,Nay
passage,104,hr,668,Yea
passage,104,hr,2492,Not Voting
passage,104,hres,258,Nay
passage,104,hres,201,Nay
passage,104,hconres,109,Not Voting
passage,104,hres,96,Not Voting
passage,104,hres,155,Nay
passage,104,hres,261,Nay
passage,104,hres,256,Nay
passage,104,hres,262,Nay
passage,104,hr,1905,Yea
passage,104,hres,342,Nay
passage-suspension,104,hres,349,Nay
passage,104,hconres,141,Not Voting
passage,104,s,1124,Nay
veto-override,104,hr,1977,Not Voting
veto-override,104,hr,1530,Not Voting
passage-suspension,104,hr,2657,Yea
passage,104,hres,353,Yea
passage,104,hr,2546,Nay
passage,104,hres,330,Nay
passage,104,hr,1643,Yea
passage,104,hr,2924,Not Voting
passage-suspension,116,hr,6210,Yea
passage,116,hr,2486,Yea
passage,116,hr,2486,Yea
passage-suspension,116,hr,8337,Yea
passage,116,hr,2,Yea
passage,116,hres,965,Yea
passage,116,hr,6800,Yea
passage,116,hres,1028,Yea
passage,116,hr,6395,Yea
passage,116,hr,1957,Yea
passage-suspension,116,hr,5664,Yea
passage-suspension,116,hr,7909,Yea
passage,116,hres,967,Yea
passage-suspension,116,s,979,Yea
passage-suspension,116,hr,5758,Yea
passage-suspension,116,hjres,110,Yea
passage,116,hres,1224,Yea
passage,116,hres,1271,Yea
passage-suspension,116,hr,8900,Yea
passage-suspension,116,hjres,107,Yea
passage,116,hres,1161,Yea
passage,116,hr,925,Yea
passage,116,hr,6395,Yea
passage,116,hres,1129,Yea
passage-suspension,116,hres,512,Yea
passage,116,hres,1244,Yea
veto-override,116,hr,6395,Yea
passage-suspension,116,s,461,Yea
passage-suspension,116,hres,1155,Yea
passage-suspension,116,hr,451,Yea
passage,116,hr,4447,Yea
passage-suspension,116,hr,8354,Yea
passage-suspension,116,hr,9051,Yea
passage,116,hr,1425,Yea
passage,116,hres,981,Yea
passage-suspension,116,hr,4894,Yea
passage-suspension,116,s,2193,Yea
passage-suspension,116,hr,6782,Not Voting
passage-suspension,116,hr,7010,Yea
passage,116,hr,51,Yea
passage,116,hr,7027,Yea
passage,116,hr,8015,Yea
passage,116,hres,1053,Not Voting
passage,116,hr,7617,Yea
passage,116,hr,2694,Yea
passage,116,hr,2574,Yea
passage,116,hr,7608,Yea
passage-suspension,116,hr,7573,Yea
passage,116,hres,1067,Yea
passage-suspension,116,s,2163,Yea
passage,116,hres,908,Yea
passage,116,hres,1060,Yea
passage-suspension,116,s,3147,Yea
passage,116,hres,1154,Yea
passage,116,hr,8294,Yea
passage-suspension,116,hr,4764,Yea
passage,116,hres,1164,Yea
passage-suspension,116,s,906,Yea
passage-suspension,116,hr,3250,Yea
passage-suspension,116,hr,7995,Yea
passage,116,hres,1153,Not Voting
passage,116,hr,6270,Yea
passage-suspension,116,s,327,Yea
passage-suspension,116,hr,4611,Yea
passage-suspension,116,s,2216,Yea
passage-suspension,116,hr,5040,Yea
passage,116,hr,133,Yea
passage-suspension,116,hr,1380,Yea
passage,116,hr,3884,Yea
passage,116,hr,133,Yea
passage-suspension,116,s,2981,Yea
passage,116,hr,2639,Yea
passage,116,hres,1092,Yea
veto-override,116,hjres,76,Yea
passage,116,hjres,90,Yea
passage,116,hres,1107,Yea
passage,116,hr,7327,Yea
passage,116,hres,1017,Yea
passage,116,hr,7301,Yea
passage-suspension,116,s,3744,Yea
passage,116,hr,5332,Yea
passage,116,hr,7120,Yea
passage-suspension,117,hr,3197,Yea
passage-suspension,117,hr,203,Yea
passage,117,hr,963,Yea
passage-suspension,117,hr,700,Yea
passage,117,hres,1508,Yea
passage-suspension,117,hr,2954,Yea
passage-suspension,117,hr,6899,Yea
passage,117,hr,7900,Yea
passage-suspension,117,hr,5001,Yea
passage-suspension,117,hr,6871,Yea
passage,117,hr,9640,Yea
passage-suspension,117,hr,1437,Yea
passage,117,hres,1232,Yea
passage,117,hr,1948,Yea
passage-suspension,117,hr,3539,Yea
passage-suspension,117,hr,8454,Yea
passage,117,hres,1256,Not Voting
passage,117,hr,3485,Yea
passage-suspension,117,s,3168,Yea
passage-suspension,117,hr,7077,Yea
passage-suspension,117,s,3527,Yea
passage-suspension,117,hr,3359,Yea
passage-suspension,117,s,3499,Yea
passage-suspension,117,s,812,Yea
passage,117,hres,900,Yea
passage,117,hr,3617,Yea
passage-suspension,117,s,2959,Yea
passage-suspension,117,hr,1916,Yea
passage,117,hres,1224,Yea
passage-suspension,117,hr,6089,Yea
passage-suspension,117,hr,923,Yea
passage-suspension,117,hr,1917,Yea
passage-suspension,117,s,66,Yea
passage,117,hr,8296,Yea
passage-suspension,117,hr,4738,Yea
passage-suspension,117,s,2796,Yea
passage-suspension,117,s,1760,Yea
passage-suspension,117,hr,7734,Yea
passage-suspension,117,hr,2842,Yea
passage-suspension,117,s,1872,Yea
passage,117,hres,1529,Yea
passage-suspension,117,hr,5659,Yea
passage-suspension,117,hr,6868,Yea
passage-suspension,117,s,3875,Yea
passage-suspension,117,hr,1934,Yea
passage-suspension,117,s,2629,Yea
passage-suspension,117,hr,6531,Yea
passage-suspension,117,s,3308,Yea
passage-suspension,117,hr,224,Yea
passage-suspension,117,hr,7337,Yea
