Category:,Congress,Bill Type,Bill Number,Vote Position
passage-suspension,115,hr,863,Yea
passage-suspension,115,hres,569,Yea
passage-suspension,115,hr,1159,Yea
passage-suspension,115,hr,689,Yea
passage,115,hr,1181,Yea
passage,115,hjres,44,Yea
passage,115,hjres,57,Yea
passage-suspension,115,hr,648,Yea
passage,115,hr,4667,Yea
passage,115,hr,1304,Yea
passage,115,hres,5,Yea
passage-suspension,115,hr,2611,Yea
passage,115,hr,1695,Yea
passage,115,hr,3971,Yea
passage-suspension,115,hr,2706,Yea
passage-suspension,115,hr,2864,Yea
passage,115,hr,1343,Yea
passage-suspension,115,hr,4375,Nay
passage-suspension,115,hr,1679,Yea
passage-suspension,115,hr,3705,Yea
passage-suspension,115,hr,3364,Yea
passage-suspension,115,hres,355,Yea
passage,115,hres,609,Yea
passage-suspension,115,hr,2288,Yea
passage-suspension,115,hr,3979,Nay
passage-suspension,115,hres,502,Yea
passage-suspension,115,hr,1730,Yea
passage-suspension,115,hr,479,Yea
passage,115,hr,1638,Yea
passage,115,hr,1219,Yea
passage,115,hres,635,Yea
passage,115,hres,348,Not Voting
passage-suspension,115,hres,354,Yea
passage,115,hres,616,Yea
passage-suspension,115,hr,4173,Yea
passage-suspension,115,s,114,Yea
passage,115,hr,3180,Yea
passage-suspension,115,hr,1892,Yea
passage-suspension,115,hr,3110,Yea
passage-suspension,115,hr,2331,Yea
passage,115,hr,218,Yea
passage,115,hr,1039,Yea
passage-suspension,115,hr,1644,Yea
passage-suspension,115,hr,4323,Not Voting
passage-suspension,115,hres,259,Yea
passage,115,hr,3312,Yea
passage-suspension,115,hr,3317,Yea
passage,115,hr,477,Yea
passage,115,hres,289,Yea
passage-suspension,115,hr,1862,Yea
passage,115,s,114,Yea
passage-suspension,115,hr,3180,Yea
passage-suspension,115,hr,3821,Yea
passage-suspension,115,hr,1616,Yea
passage,115,hres,601,Yea
passage-suspension,115,hr,3218,Yea
passage,115,hr,849,Yea
passage,115,hres,481,Yea
passage,115,hr,1694,Yea
passage-suspension,115,s,1536,Nay
passage-suspension,115,s,1266,Yea
passage,115,hres,647,Yea
passage,115,sjres,34,Yea
passage,115,hr,1,Yea
passage-suspension,115,hr,2786,Yea
passage,115,hr,3354,Yea
passage-suspension,115,hr,1294,Yea
passage,115,hjres,42,Yea
passage,115,hr,3697,Yea
passage-suspension,115,hr,1238,Nay
passage-suspension,115,hr,2210,Yea
passage,115,hres,210,Not Voting
passage-suspension,115,hr,1719,Yea
passage-suspension,115,hr,1249,Yea
passage-suspension,115,hr,1547,Yea
passage,115,hr,1009,Yea
passage-suspension,115,hr,1362,Yea
passage,115,hr,2792,Yea
passage-suspension,115,hr,2547,Yea
passage-suspension,115,hr,3898,Not Voting
passage-suspension,115,hr,2258,Yea
passage-suspension,115,hr,1252,Yea
passage-suspension,115,hr,1297,Yea
passage-suspension,115,hr,3284,Yea
passage,115,hjres,66,Yea
passage-suspension,115,hr,1492,Yea
passage,115,hr,238,Yea
passage,115,hjres,69,Yea
passage-suspension,115,hr,2142,Yea
passage,115,hr,2842,Yea
passage,115,hr,3823,Yea
passage,115,hconres,71,Nay
passage-suspension,115,hr,965,Yea
passage,115,hr,79,Yea
passage-suspension,115,hres,129,Yea
passage-suspension,115,hr,1222,Yea
passage,115,hr,4,Yea
passage-suspension,115,hr,5447,Yea
passage-suspension,115,hr,2345,Yea
passage,115,hr,195,Yea
passage-suspension,115,hr,3186,Yea
passage,115,hr,3144,Yea
passage,115,hres,696,Yea
passage-suspension,115,hjres,2,Yea
passage-suspension,115,hr,4578,Yea
passage-suspension,115,hr,4989,Yea
passage-suspension,115,s,117,Yea
passage,115,hres,693,Not Voting
passage-suspension,115,hr,4203,Yea
passage,115,hres,708,Yea
passage-suspension,115,hr,5923,Yea
passage,115,hr,4296,Yea
passage,115,hr,6691,Yea
passage-suspension,115,s,534,Yea
passage-suspension,115,hr,4881,Yea
passage,115,hr,620,Yea
passage-suspension,115,s,3628,Yea
passage-suspension,115,hr,3542,Yea
passage-suspension,115,hr,2219,Yea
passage-suspension,115,hr,4318,Yea
passage,115,hr,1116,Yea
passage,115,hr,4293,Yea
passage,115,s,140,Not Voting
passage,115,hr,1119,Not Voting
passage-suspension,115,s,488,Yea
passage,115,hr,4790,Yea
passage-suspension,115,hr,3030,Yea
passage-suspension,115,hr,4909,Yea
passage,115,s,139,Yea
passage-suspension,115,hr,2615,Not Voting
passage-suspension,115,hr,7217,Nay
passage-suspension,115,hr,5273,Nay
passage,115,hr,2,Nay
passage-suspension,115,hres,792,Yea
passage-suspension,115,hr,5676,Yea
passage-suspension,115,hr,5787,Yea
passage-suspension,115,s,3661,Yea
passage-suspension,115,hres,676,Yea
passage,115,hr,695,Yea
passage-suspension,115,hr,7318,Yea
passage-suspension,115,s,3031,Yea
passage-suspension,115,s,1023,Nay
passage-suspension,115,hr,5682,Yea
passage-suspension,115,hr,3008,Yea
passage,115,hres,1142,Yea
passage,115,hr,5797,Nay
passage-suspension,115,hr,6064,Not Voting
passage-suspension,115,s,3029,Yea
passage,115,hr,6757,Yea
passage,115,hr,6082,Yea
passage-suspension,115,s,1158,Yea
passage-suspension,115,s,2276,Yea
passage-suspension,115,hr,4581,Yea
passage-suspension,115,hres,1063,Yea
passage-suspension,115,hr,4564,Yea
passage-suspension,115,hr,2200,Nay
passage-suspension,115,hr,4830,Yea
passage-suspension,115,hr,7093,Yea
passage-suspension,115,hr,4227,Not Voting
passage-suspension,115,s,1934,Nay
passage-suspension,115,s,7,Yea
passage-suspension,115,hr,3832,Yea
passage-suspension,115,hr,5005,Not Voting
passage-suspension,115,s,512,Yea
passage-suspension,115,s,2765,Not Voting
passage,115,hr,5788,Yea
passage,115,hr,2,Nay
passage,115,hr,6157,Yea
passage-suspension,115,s,3247,Nay
passage-suspension,115,s,3777,Yea
passage-suspension,115,hr,5509,Nay
passage-suspension,115,s,2200,Yea
passage-suspension,115,hr,6287,Yea
passage-suspension,115,hr,4451,Yea
passage-suspension,115,s,2652,Yea
passage-suspension,115,hr,5075,Yea
passage,115,hr,3249,Nay
passage-suspension,115,hr,5890,Yea
passage-suspension,115,hres,1091,Yea
passage-suspension,115,hr,5783,Yea
passage-suspension,115,hr,5891,Nay
passage-suspension,115,hr,1660,Yea
passage-suspension,115,hr,4946,Yea
passage,115,hr,195,Nay
passage-suspension,115,hr,835,Yea
passage,115,hr,4545,Yea
passage-suspension,115,hr,5864,Yea
passage,115,hr,5444,Yea
passage,115,hr,772,Yea
passage-suspension,115,hr,4547,Yea
passage-suspension,115,s,167,Yea
passage-suspension,115,s,1182,Yea
passage-suspension,115,hconres,111,Yea
passage-suspension,115,hres,285,Yea
passage,115,hr,5645,Yea
passage-suspension,115,hr,4406,Yea
passage,115,hr,1892,Yea
passage,115,hr,200,Yea
passage,115,hr,6237,Yea
passage,115,hr,2954,Yea
passage-suspension,115,hr,4227,Yea
passage-suspension,115,hr,3851,Yea
passage,115,sjres,57,Yea
passage,115,hr,4607,Yea
passage-suspension,115,hr,5086,Yea
passage,115,hres,727,Yea
passage-suspension,115,hr,3183,Yea
passage-suspension,115,hr,4854,Yea
passage,115,hr,4771,Yea
passage,115,hr,184,Yea
passage-suspension,115,hr,146,Yea
passage-suspension,115,hr,4292,Yea
passage,115,hres,734,Yea
passage-suspension,115,hr,6439,Yea
passage-suspension,115,hr,2905,Yea
passage-suspension,115,hr,4465,Yea
passage-suspension,115,hr,4258,Not Voting
passage-suspension,115,hr,1037,Not Voting
passage,115,hr,4061,Yea
passage-suspension,115,hr,4279,Yea
passage-suspension,115,hr,4744,Yea
passage-suspension,115,hr,4979,Not Voting
passage-suspension,115,hr,1911,Yea
passage-suspension,115,hr,2422,Nay
passage,115,hr,695,Yea
passage-suspension,115,hr,4689,Yea
passage,115,hr,6147,Yea
passage-suspension,115,hr,4335,Yea
passage,115,hr,3299,Yea
passage,115,hres,970,Yea
passage-suspension,115,hres,990,Not Voting
passage-suspension,115,hr,4567,Not Voting
passage-suspension,115,hr,4960,Yea
passage-suspension,115,hr,5247,Yea
passage-suspension,115,hr,1457,Yea
passage,115,hconres,119,Yea
passage,115,hres,1059,Yea
passage-suspension,115,hr,4910,Yea
passage,115,hr,3978,Yea
passage-suspension,115,hr,4533,Not Voting
passage,115,hr,5895,Yea
passage-suspension,115,hr,7328,Yea
passage-suspension,115,hr,7319,Yea
passage-suspension,115,s,3191,Yea
passage-suspension,115,s,3277,Yea
passage,115,hres,682,Yea
passage-suspension,115,s,3367,Yea
passage,115,hres,905,Not Voting
passage,115,hres,1181,Yea
passage,115,s,2155,Yea
passage,115,hr,6760,Yea
passage-suspension,115,hr,299,Yea
passage-suspension,115,hr,6207,Yea
passage-suspension,115,hr,7293,Yea
passage,115,hres,1180,Yea
passage,115,hr,88,Yea
passage-suspension,115,hr,4174,Nay
passage-suspension,115,s,756,Yea
passage-suspension,115,hconres,149,Yea
passage-suspension,115,hr,7329,Yea
passage,115,hres,1160,Yea
passage-suspension,115,hr,7187,Yea
passage,115,hr,6756,Yea
passage-suspension,115,hres,1099,Nay
passage,115,hr,3,Yea
passage,115,hr,6,Nay
passage-suspension,115,hr,6729,Nay
passage-suspension,115,hr,5841,Yea
passage-suspension,115,hr,6615,Yea
passage-suspension,115,hr,5041,Yea
passage-suspension,115,s,825,Not Voting
passage,115,hr,5735,Nay
passage-suspension,115,s,2278,Yea
passage,115,hres,1071,Yea
passage-suspension,115,hr,6369,Not Voting
passage,115,hr,5895,Yea
passage-suspension,115,hr,7227,Nay
passage-suspension,115,s,2896,Yea
passage-suspension,115,hconres,148,Yea
passage-suspension,115,hr,6418,Yea
passage-suspension,115,hr,2991,Yea
passage-suspension,115,s,1580,Yea
passage-suspension,115,hr,7388,Nay
passage-suspension,115,s,2322,Nay
passage-suspension,115,hr,5687,Nay
passage-suspension,115,hr,6368,Not Voting
passage-suspension,115,s,2076,Yea
passage-suspension,115,hr,5327,Nay
passage-suspension,115,hr,4294,Yea
passage-suspension,115,hr,1222,Yea
passage,115,hr,2083,Yea
passage-suspension,115,hr,767,Yea
passage-suspension,115,s,3456,Yea
passage-suspension,115,s,1862,Yea
passage-suspension,115,s,3444,Yea
passage-suspension,115,hr,5655,Yea
passage,115,hr,2,Nay
passage-suspension,115,s,2961,Yea
passage-suspension,115,s,2679,Yea
passage,115,hr,5192,Yea
passage,115,hr,5445,Yea
passage,115,hr,6199,Yea
passage-suspension,115,s,35,Yea
passage,115,hr,5515,Yea
passage,115,hr,1153,Yea
passage,115,hres,694,Yea
passage-suspension,115,hr,5749,Yea
passage,115,hr,1625,Nay
passage-suspension,115,hr,4851,Yea
passage-suspension,115,hr,5089,Yea
passage,115,hr,2152,Yea
passage-suspension,115,hr,613,Yea
passage,115,hres,1001,Not Voting
passage,115,hr,5698,Yea
passage,115,hr,1635,Yea
passage-suspension,115,hr,4467,Yea
passage,115,hr,4263,Yea
passage,115,hr,4712,Yea
passage-suspension,115,hr,5131,Yea
passage-suspension,115,hr,5793,Nay
passage,115,hr,4566,Yea
passage,115,hr,6157,Yea
passage,116,hr,840,Not Voting
passage,116,hres,445,Nay
passage,116,hres,509,Nay
passage,116,hres,131,Nay
passage-suspension,116,hr,1759,Yea
passage-suspension,116,hr,676,Nay
passage,116,hres,564,Nay
passage-suspension,116,hr,539,Yea
passage-suspension,116,s,24,Yea
passage-suspension,116,hr,1590,Yea
passage,116,hres,28,Nay
passage,116,hr,2181,Nay
passage,116,hres,172,Nay
passage,116,hr,1815,Nay
passage,116,hres,656,Nay
passage,116,hr,3525,Nay
passage,116,hr,264,Nay
passage,116,hres,252,Nay
passage-suspension,116,hjres,30,Not Voting
passage-suspension,116,hr,276,Yea
passage,116,hres,519,Nay
passage-suspension,116,hr,328,Yea
passage,116,hr,2740,Nay
passage,116,hjres,31,Yea
passage,116,hr,4378,Nay
passage,116,hres,357,Nay
passage-suspension,116,hr,3722,Yea
passage-suspension,116,hr,226,Nay
passage-suspension,116,hres,183,Yea
passage,116,hr,266,Nay
passage,116,sjres,54,Nay
passage-suspension,116,hr,1593,Nay
passage,116,hres,296,Yea
passage,116,hr,21,Nay
passage-suspension,116,hr,3253,Not Voting
passage-suspension,116,hr,221,Yea
passage,116,hres,431,Nay
passage,116,hres,462,Nay
passage-suspension,116,hr,3702,Nay
passage-suspension,116,hr,1921,Yea
passage-suspension,116,hr,499,Yea
passage-suspension,116,hr,2609,Yea
passage,116,hres,466,Nay
passage-suspension,116,hr,3734,Yea
passage,116,sjres,36,Nay
passage-suspension,116,hr,2744,Yea
passage-suspension,116,s,151,Yea
passage,116,sjres,38,Nay
passage-suspension,116,hr,4183,Yea
passage,116,hr,2534,Yea
passage,116,hr,3,Nay
passage-suspension,116,hr,3537,Yea
passage,116,hres,430,Nay
passage,116,hres,497,Nay
passage,116,hres,765,Nay
passage,116,hres,739,Nay
passage-suspension,116,hr,1327,Yea
passage,116,sjres,37,Nay
passage,116,hr,312,Nay
passage-suspension,116,hres,393,Yea
passage,116,hr,1158,Nay
passage,116,hres,415,Nay
passage,116,hres,326,Nay
passage-suspension,116,hr,1892,Yea
passage-suspension,116,hr,4761,Yea
passage,116,hr,1994,Yea
passage-suspension,116,hr,748,Yea
passage-suspension,116,hr,2409,Nay
passage-suspension,116,hr,5084,Nay
passage,116,hr,3494,Nay
passage-suspension,116,hr,375,Nay
passage,116,hres,772,Nay
passage,116,hres,377,Nay
passage-suspension,116,s,2710,Yea
passage,116,hres,460,Nay
passage,116,hr,3055,Nay
passage-suspension,116,hr,3050,Not Voting
passage,116,hres,208,Nay
passage-suspension,116,hr,135,Yea
passage-suspension,116,hr,1654,Yea
passage-suspension,116,hr,2426,Yea
passage-suspension,116,hr,2440,Nay
passage,116,hres,105,Nay
passage,116,hres,271,Nay
passage-suspension,116,hr,428,Nay
passage,116,hjres,31,Not Voting
passage,116,hres,274,Nay
passage,116,hr,1941,Yea
passage-suspension,116,hr,769,Yea
passage-suspension,116,hr,66,Yea
passage,116,hres,144,Nay
passage-suspension,116,hr,1876,Nay
passage,116,hjres,46,Nay
passage,116,hr,2513,Nay
passage,116,hres,576,Yea
passage-suspension,116,hr,4407,Not Voting
passage-suspension,116,hr,777,Yea
passage,116,hr,2203,Nay
passage-suspension,116,hr,596,Yea
passage-suspension,116,hres,41,Yea
passage,116,hres,43,Nay
passage,116,hconres,24,Present
passage-suspension,116,hr,3190,Yea
passage-suspension,116,hres,273,Yea
passage,116,hres,87,Nay
passage-suspension,116,hres,328,Yea
passage-suspension,116,s,47,Yea
passage-suspension,116,hr,1420,Yea
passage-suspension,116,hr,831,Yea
passage-suspension,116,hr,449,Nay
passage,116,hr,1112,Nay
passage,116,hr,3624,Nay
passage-suspension,116,hr,269,Not Voting
passage-suspension,116,hr,251,Not Voting
passage-suspension,116,hjres,77,Nay
passage-suspension,116,hr,1381,Yea
passage-suspension,116,hr,4406,Not Voting
passage-suspension,116,hr,2385,Yea
passage,116,hres,124,Nay
passage,116,hr,265,Nay
passage,116,hres,294,Nay
passage-suspension,116,hr,507,Yea
passage-suspension,116,hr,1065,Nay
passage-suspension,116,hr,3375,Yea
passage,116,hr,648,Nay
passage,116,hres,52,Not Voting
passage,116,hres,558,Nay
passage-suspension,116,hconres,19,Yea
passage,116,hr,5430,Yea
passage,116,hres,61,Nay
passage-suspension,116,hr,91,Yea
passage,116,hres,591,Nay
passage,116,hr,7,Nay
passage-suspension,116,hr,95,Yea
passage,116,hr,267,Nay
passage-suspension,116,s,49,Yea
passage,116,hres,629,Nay
passage-suspension,116,hr,4695,Yea
passage,116,hjres,28,Nay
passage,116,hres,122,Nay
passage-suspension,116,hr,4285,Yea
passage-suspension,116,hr,829,Yea
passage-suspension,116,hr,150,Not Voting
passage,116,hjres,37,Yea
passage,116,hr,1644,Nay
passage-suspension,116,hr,1079,Yea
passage-suspension,116,hr,1331,Nay
passage-suspension,116,hr,450,Yea
passage,116,hres,5,Nay
passage-suspension,116,s,178,Yea
passage-suspension,116,hres,432,Yea
passage-suspension,116,hr,2548,Yea
passage-suspension,116,hr,1952,Yea
passage,116,hres,492,Nay
passage-suspension,116,hres,546,Nay
passage,116,s,1790,Yea
passage-suspension,116,hr,3530,Yea
passage,116,hr,3401,Nay
passage-suspension,116,hr,4634,Nay
passage-suspension,116,hr,542,Yea
passage-suspension,116,hr,4162,Yea
passage-suspension,116,hr,722,Yea
passage,116,hres,491,Nay
passage-suspension,116,hres,106,Yea
passage,116,hr,1865,Nay
passage,116,hres,389,Nay
passage-suspension,116,hr,2037,Nay
passage-suspension,116,hr,3224,Yea
passage,116,hr,3351,Nay
passage,116,hres,695,Nay
passage,116,hres,708,Nay
passage-suspension,116,hr,2590,Not Voting
passage-suspension,116,hr,4344,Nay
passage-suspension,116,hr,2539,Yea
passage,116,hr,3055,Nay
passage-suspension,116,hr,1044,Yea
passage-suspension,116,hr,737,Yea
passage,116,hres,713,Nay
passage,116,hr,729,Yea
passage-suspension,116,hr,299,Yea
passage,116,hres,748,Nay
passage-suspension,116,hr,2379,Yea
passage-suspension,116,hr,3304,Yea
passage-suspension,116,hr,4739,Yea
passage-suspension,116,hr,2157,Yea
passage,116,hres,758,Nay
passage-suspension,116,hres,246,Yea
passage,116,hres,741,Nay
passage-suspension,116,s,1838,Yea
passage-suspension,116,hr,2515,Yea
passage,116,hres,660,Nay
passage-suspension,116,hr,2940,Nay
passage-suspension,116,hr,549,Nay
passage,116,hr,2157,Nay
passage-suspension,116,hr,5363,Nay
passage-suspension,116,hr,2852,Yea
passage,116,hr,8,Nay
passage-suspension,116,hr,624,Yea
passage-suspension,116,hr,540,Yea
passage,116,hr,205,Yea
passage,116,hres,281,Nay
passage,116,hres,329,Nay
passage-suspension,116,hr,1503,Not Voting
passage-suspension,116,hr,693,Not Voting
passage-suspension,116,hr,116,Yea
passage-suspension,116,hr,1595,Yea
passage-suspension,116,hr,758,Yea
veto-override,116,hjres,46,Nay
passage,116,hres,577,Nay
passage,116,hr,1,Nay
passage,116,hres,655,Nay
passage-suspension,116,hr,2115,Yea
passage,116,hres,646,Nay
passage,116,hr,268,Nay
passage-suspension,116,hr,297,Yea
passage,116,hr,3877,Nay
passage,116,hres,145,Nay
passage-suspension,116,hres,79,Nay
passage-suspension,116,hr,1704,Nay
passage-suspension,116,hr,1768,Yea
passage,116,hres,548,Nay
passage-suspension,116,hr,1520,Not Voting
passage-suspension,116,hr,502,Nay
passage-suspension,116,hr,1388,Yea
passage,116,hres,650,Nay
passage-suspension,116,hr,190,Yea
passage-suspension,116,hr,1616,Nay
passage-suspension,116,hr,1122,Nay
passage-suspension,116,hres,156,Yea
passage-suspension,116,hjres,27,Nay
passage,116,hres,866,Not Voting
passage-suspension,116,hres,387,Nay
passage-suspension,116,hr,6074,Yea
passage-suspension,116,hr,4852,Yea
passage-suspension,116,hr,6210,Yea
passage,116,hr,2486,Nay
passage,116,hr,2486,Nay
passage-suspension,116,hr,8337,Nay
passage,116,hr,2,Nay
passage,116,hres,790,Nay
passage,116,hres,965,Nay
passage,116,hr,6800,Nay
passage,116,hres,811,Nay
passage,116,hres,1028,Nay
passage,116,hr,6395,Nay
passage,116,hr,1957,Nay
passage-suspension,116,hr,2490,Yea
passage-suspension,116,hr,5664,Yea
passage-suspension,116,hr,5932,Yea
passage-suspension,116,hr,7909,Nay
passage,116,hres,798,Nay
passage-suspension,116,hr,4331,Nay
passage,116,sjres,68,Not Voting
passage,116,hres,967,Nay
passage-suspension,116,s,979,Not Voting
passage-suspension,116,hr,5758,Yea
passage-suspension,116,hjres,110,Nay
passage,116,hres,1224,Not Voting
passage,116,hres,1271,Nay
passage-suspension,116,hr,8900,Nay
passage-suspension,116,hjres,107,Nay
passage,116,hres,1161,Nay
passage,116,hr,925,Nay
passage-suspension,116,hr,2881,Yea
passage,116,hres,779,Nay
passage,116,hr,6395,Nay
passage,116,hres,1129,Nay
passage-suspension,116,hres,512,Not Voting
passage,116,hres,1244,Not Voting
veto-override,116,hr,6395,Nay
passage-suspension,116,s,461,Not Voting
passage-suspension,116,hres,1155,Nay
passage-suspension,116,hr,451,Yea
passage,116,hr,4447,Not Voting
passage-suspension,116,hr,8354,Yea
passage-suspension,116,hr,9051,Nay
passage,116,hr,1425,Nay
passage,116,hr,550,Yea
passage,116,hr,550,Yea
passage,116,hres,981,Nay
passage,116,hr,2546,Nay
passage-suspension,116,hr,3413,Not Voting
passage,116,hres,826,Not Voting
passage,116,hres,844,Nay
passage-suspension,116,hr,4894,Yea
passage-suspension,116,hres,756,Not Voting
passage-suspension,116,s,2193,Yea
passage-suspension,116,hr,6782,Yea
passage-suspension,116,hr,7010,Yea
passage,116,hr,51,Nay
passage-suspension,116,s,3201,Yea
passage-suspension,116,hr,4044,Yea
passage,116,hr,7027,Nay
passage-suspension,116,hr,1980,Yea
passage-suspension,116,hr,1771,Not Voting
passage,116,hr,8015,Nay
passage,116,hres,1053,Nay
passage,116,hr,2474,Not Voting
passage,116,hr,7617,Nay
passage,116,hres,938,Nay
passage,116,hr,535,Nay
passage-suspension,116,hr,4335,Yea
passage-suspension,116,hr,266,Yea
passage,116,hjres,76,Nay
passage-suspension,116,s,1678,Yea
passage-suspension,116,hr,35,Yea
passage,116,hr,2694,Not Voting
passage-suspension,116,hr,2819,Yea
passage,116,hr,2574,Nay
passage-suspension,116,hr,4508,Nay
passage,116,hr,7608,Nay
passage,116,hres,833,Not Voting
passage,116,hr,2339,Nay
passage-suspension,116,hr,4704,Yea
passage-suspension,116,hr,943,Yea
passage-suspension,116,hr,2398,Yea
passage-suspension,116,hr,6201,Not Voting
passage-suspension,116,hr,7573,Nay
passage-suspension,116,hr,5003,Yea
passage,116,hres,1067,Nay
passage-suspension,116,s,2163,Yea
passage,116,hres,908,Not Voting
passage,116,hres,1060,Nay
passage,116,hjres,79,Nay
passage,116,hres,877,Nay
passage-suspension,116,s,3147,Yea
passage,116,hres,781,Yea
passage,116,hres,1154,Not Voting
passage,116,hr,8294,Nay
passage-suspension,116,hr,5078,Nay
passage-suspension,116,hr,4764,Yea
passage,116,hres,1164,Nay
passage-suspension,116,s,906,Yea
passage-suspension,116,hr,3250,Yea
passage-suspension,116,hr,7995,Not Voting
passage,116,hres,1153,Not Voting
passage,116,hr,6270,Yea
passage-suspension,116,s,327,Yea
passage-suspension,116,hr,4611,Yea
passage,116,hconres,83,Yea
passage-suspension,116,s,2216,Yea
passage-suspension,116,hr,5040,Yea
passage,116,hr,133,Yea
passage-suspension,116,hr,1380,Not Voting
passage,116,hr,3884,Yea
passage,116,hr,133,Nay
passage-suspension,116,s,2981,Nay
passage,116,hr,2639,Nay
passage-suspension,116,hr,2932,Not Voting
passage-suspension,116,s,760,Not Voting
passage,116,hres,1092,Nay
passage,116,hr,1140,Nay
veto-override,116,hjres,76,Nay
passage-suspension,116,hr,2382,Nay
passage,116,hjres,90,Nay
passage-suspension,116,hres,410,Not Voting
passage,116,hres,1107,Not Voting
passage,116,hr,7327,Nay
passage,116,hres,891,Not Voting
passage,116,hr,5687,Not Voting
passage,116,hr,6172,Not Voting
passage,116,hres,1017,Nay
passage,116,hr,7301,Nay
passage-suspension,116,s,3744,Yea
passage-suspension,116,hr,4031,Yea
passage,116,hr,5332,Nay
passage,116,hr,7120,Nay
passage,116,hr,3621,Nay
passage-suspension,117,hr,3197,Yea
passage-suspension,117,hr,203,Nay
passage,117,hr,963,Yea
passage-suspension,117,hr,700,Not Voting
passage,117,hres,1508,Nay
passage-suspension,117,hr,2954,Yea
passage-suspension,117,hr,6899,Yea
passage,117,hr,7900,Yea
passage-suspension,117,hr,5001,Yea
passage-suspension,117,hr,6871,Nay
passage,117,hr,9640,Nay
passage-suspension,117,hr,1437,Nay
passage,117,hres,1232,Nay
passage,117,hr,1948,Nay
passage-suspension,117,hr,3539,Yea
passage-suspension,117,hr,8454,Yea
passage,117,hres,1256,Nay
passage,117,hr,3485,Nay
passage-suspension,117,s,3168,Yea
