Category:,Congress,Bill Type,Bill Number,Vote Position
passage-suspension,116,hr,2426,Yea
passage-suspension,116,hr,2440,Nay
passage,116,hres,105,Not Voting
passage,116,hres,271,Nay
passage-suspension,116,hr,428,Yea
passage,116,hjres,31,Nay
passage,116,hres,274,Nay
passage,116,hr,1941,Nay
passage-suspension,116,hr,769,Yea
passage-suspension,116,hr,66,Not Voting
passage,116,hres,144,Nay
passage-suspension,116,hr,1876,Nay
passage,116,hjres,46,Nay
passage,116,hr,4617,Not Voting
passage,116,hr,2513,Nay
passage,116,hres,576,Yea
passage-suspension,116,hr,4407,Yea
passage-suspension,116,hr,777,Not Voting
passage,116,hr,2203,Nay
passage-suspension,116,hr,596,Yea
passage-suspension,116,hres,41,Yea
passage,116,hres,43,Nay
passage,116,hconres,24,Yea
passage-suspension,116,hr,3190,Nay
passage-suspension,116,hres,273,Yea
passage,116,hres,87,Nay
passage-suspension,116,hres,328,Yea
passage-suspension,116,s,47,Nay
passage-suspension,116,hr,1420,Nay
passage-suspension,116,hr,831,Not Voting
passage-suspension,116,hr,449,Yea
passage,116,hr,1112,Nay
passage,116,hr,3624,Nay
passage-suspension,116,hr,269,Yea
passage-suspension,116,hr,251,Yea
passage-suspension,116,hjres,77,Nay
passage-suspension,116,hr,1381,Yea
passage-suspension,116,hr,4406,Nay
passage-suspension,116,hr,2385,Yea
passage,116,hres,124,Nay
passage,116,hr,265,Nay
passage,116,hres,294,Nay
passage-suspension,116,hr,507,Not Voting
passage-suspension,116,hr,1065,Yea
passage-suspension,116,hr,3375,Yea
passage,116,hr,648,Nay
passage,116,hres,52,Nay
passage,116,hres,558,Nay
passage-suspension,116,hconres,19,Yea
passage,116,hr,5430,Yea
passage,116,hres,61,Nay
passage-suspension,116,hr,91,Yea
passage,116,hres,591,Nay
passage,116,hr,7,Nay
passage-suspension,116,hr,95,Yea
passage,116,hr,267,Nay
passage-suspension,116,s,49,Yea
passage,116,hres,629,Nay
passage-suspension,116,hr,4695,Yea
passage,116,hjres,28,Nay
passage,116,hres,122,Nay
passage-suspension,116,hr,4285,Yea
passage-suspension,116,hr,829,Yea
passage-suspension,116,hr,150,Yea
passage,116,hjres,37,Nay
passage,116,hr,1644,Nay
passage-suspension,116,hr,1079,Yea
passage-suspension,116,hr,1331,Nay
passage-suspension,116,hr,450,Not Voting
passage,116,hres,5,Nay
passage-suspension,116,s,178,Yea
passage-suspension,116,hres,432,Yea
passage-suspension,116,hr,2548,Yea
passage-suspension,116,hr,1952,Yea
passage,116,hres,492,Nay
passage-suspension,116,hres,546,Nay
passage,116,s,1790,Yea
passage-suspension,116,hr,3530,Yea
passage,116,hr,3401,Nay
passage-suspension,116,hr,4634,Nay
passage-suspension,116,hr,542,Yea
passage-suspension,116,hr,4162,Yea
passage-suspension,116,hr,722,Yea
passage,116,hr,5,Not Voting
passage,116,hres,491,Nay
passage-suspension,116,hres,106,Yea
passage,116,hr,1865,Nay
passage,116,hres,389,Nay
passage-suspension,116,hr,2037,Yea
passage-suspension,116,hr,3224,Yea
passage,116,hr,3351,Nay
passage,116,hres,695,Nay
passage,116,hres,708,Nay
passage-suspension,116,hr,2590,Yea
passage-suspension,116,hr,4344,Nay
passage-suspension,116,hr,2539,Yea
passage,116,hr,3055,Nay
passage-suspension,116,hr,1044,Nay
passage-suspension,116,hr,737,Yea
passage,116,hres,713,Nay
passage,116,hr,729,Yea
passage-suspension,116,hr,299,Yea
passage,116,hres,748,Nay
passage-suspension,116,hr,2379,Yea
passage-suspension,116,hr,3304,Yea
passage-suspension,116,hr,4739,Yea
passage-suspension,116,hr,2157,Nay
passage,116,hres,758,Nay
passage-suspension,116,hres,246,Yea
passage,116,hres,741,Nay
passage-suspension,116,s,1838,Yea
passage-suspension,116,hr,2515,Yea
passage,116,hres,660,Nay
passage-suspension,116,hr,2940,Nay
passage-suspension,116,hr,549,Nay
passage,116,hr,2157,Nay
passage-suspension,116,hr,5363,Nay
passage-suspension,116,hr,2852,Yea
passage,116,hr,8,Nay
passage-suspension,116,hr,624,Yea
passage-suspension,116,hr,540,Yea
passage,116,hr,205,Yea
passage,116,hres,281,Nay
passage,116,hres,329,Nay
passage-suspension,116,hr,1503,Yea
passage-suspension,116,hr,693,Nay
passage-suspension,116,hr,116,Yea
passage-suspension,116,hr,1595,Yea
passage-suspension,116,hr,758,Yea
veto-override,116,hjres,46,Nay
passage,116,hres,577,Nay
passage,116,hr,1,Nay
passage,116,hres,655,Nay
passage-suspension,116,hr,2115,Yea
passage,116,hres,646,Nay
passage,116,hr,268,Nay
passage-suspension,116,hr,297,Yea
passage,116,hr,3877,Nay
passage,116,hres,145,Nay
passage-suspension,116,hres,79,Nay
passage-suspension,116,hr,1704,Yea
passage-suspension,116,hr,1768,Nay
passage,116,hres,548,Nay
passage-suspension,116,hr,502,Yea
passage-suspension,116,hr,1388,Yea
passage,116,hres,650,Nay
passage-suspension,116,hr,190,Yea
passage-suspension,116,hr,1616,Nay
passage-suspension,116,hr,1122,Nay
passage-suspension,116,hres,156,Yea
passage-suspension,116,hjres,27,Nay
passage,116,hres,866,Nay
passage-suspension,116,hres,387,Not Voting
passage-suspension,116,hr,6074,Yea
passage-suspension,116,hr,4852,Yea
passage-suspension,116,hr,6210,Yea
passage,116,hr,2486,Nay
passage,116,hr,2486,Nay
passage-suspension,116,hr,8337,Nay
passage,116,hr,2,Nay
passage,116,hres,790,Nay
passage,116,hres,965,Nay
passage,116,hr,6800,Nay
passage,116,hres,811,Nay
passage,116,hres,1028,Nay
passage,116,hr,6395,Nay
passage,116,hr,1957,Nay
passage-suspension,116,hr,2490,Yea
passage-suspension,116,hr,5664,Yea
passage-suspension,116,hr,5932,Yea
passage-suspension,116,hr,7909,Nay
passage,116,hres,798,Nay
passage-suspension,116,hr,4331,Nay
passage,116,hres,967,Nay
passage-suspension,116,s,979,Not Voting
passage-suspension,116,hr,5758,Not Voting
passage-suspension,116,hjres,110,Not Voting
passage,116,hres,1224,Nay
passage,116,hres,1271,Nay
passage-suspension,116,hr,8900,Not Voting
passage-suspension,116,hjres,107,Not Voting
passage,116,hres,1161,Nay
passage,116,hr,925,Nay
passage-suspension,116,hr,2881,Yea
passage,116,hres,779,Nay
passage,116,hr,6395,Not Voting
passage,116,hres,1129,Nay
passage-suspension,116,hres,512,Yea
passage,116,hres,1244,Nay
veto-override,116,hr,6395,Nay
passage-suspension,116,s,461,Yea
passage-suspension,116,hres,1155,Yea
passage-suspension,116,hr,451,Nay
passage,116,hr,4447,Nay
passage-suspension,116,hr,8354,Not Voting
passage-suspension,116,hr,9051,Nay
passage,116,hr,1425,Nay
passage,116,hr,550,Nay
passage,116,hr,550,Nay
passage,116,hres,981,Nay
passage,116,hr,2546,Nay
passage-suspension,116,hr,3413,Not Voting
passage,116,hres,826,Nay
passage,116,hres,844,Nay
passage-suspension,116,hr,4894,Yea
passage-suspension,116,hres,756,Yea
passage-suspension,116,s,2193,Yea
passage-suspension,116,hr,6782,Yea
passage-suspension,116,hr,7010,Yea
passage,116,hr,51,Nay
passage-suspension,116,s,3201,Yea
passage-suspension,116,hr,4044,Yea
passage,116,hr,7027,Nay
passage-suspension,116,hr,1980,Nay
passage-suspension,116,hr,1771,Yea
passage,116,hr,8015,Not Voting
passage,116,hres,1053,Nay
passage,116,hr,7617,Nay
passage,116,hres,938,Nay
passage,116,hr,535,Nay
passage-suspension,116,hr,4335,Yea
passage-suspension,116,hr,266,Yea
passage,116,hjres,76,Nay
passage-suspension,116,s,1678,Yea
passage-suspension,116,hr,35,Yea
passage,116,hr,2694,Nay
passage-suspension,116,hr,2819,Yea
passage,116,hr,2574,Nay
passage-suspension,116,hr,4508,Nay
passage,116,hr,7608,Nay
passage,116,hres,833,Nay
passage,116,hr,2339,Nay
passage-suspension,116,hr,4704,Yea
passage-suspension,116,hr,943,Yea
passage-suspension,116,hr,2398,Nay
passage-suspension,116,hr,6201,Nay
passage-suspension,116,hr,7573,Nay
passage-suspension,116,hr,5003,Yea
passage,116,hres,1067,Nay
passage-suspension,116,s,2163,Not Voting
passage,116,hres,908,Nay
passage,116,hres,1060,Nay
passage,116,hjres,79,Nay
passage,116,hres,877,Nay
passage-suspension,116,s,3147,Yea
passage,116,hres,781,Nay
passage,116,hres,1154,Yea
passage,116,hr,8294,Nay
passage-suspension,116,hr,5078,Yea
passage-suspension,116,hr,4764,Yea
passage,116,hres,1164,Nay
passage-suspension,116,s,906,Not Voting
passage-suspension,116,hr,3250,Yea
passage-suspension,116,hr,7995,Nay
passage,116,hres,1153,Nay
passage,116,hr,6270,Nay
passage-suspension,116,s,327,Yea
passage-suspension,116,hr,4611,Yea
passage,116,hconres,83,Nay
passage-suspension,116,s,2216,Yea
passage-suspension,116,hr,5040,Not Voting
passage,116,hr,133,Nay
passage-suspension,116,hr,1380,Nay
passage,116,hr,3884,Nay
passage,116,hr,133,Nay
passage-suspension,116,s,2981,Nay
passage,116,hr,2639,Nay
passage-suspension,116,hr,2932,Not Voting
passage-suspension,116,s,760,Yea
passage,116,hres,1092,Not Voting
passage,116,hr,1140,Nay
veto-override,116,hjres,76,Nay
passage-suspension,116,hr,2382,Nay
passage,116,hjres,90,Nay
passage-suspension,116,hres,410,Yea
passage,116,hres,1107,Nay
passage,116,hr,7327,Nay
passage,116,hres,891,Nay
passage,116,hr,5687,Nay
passage,116,hr,6172,Yea
passage,116,hres,1017,Nay
passage,116,hr,7301,Nay
passage-suspension,116,s,3744,Yea
passage-suspension,116,hr,4031,Nay
passage,116,hr,5332,Nay
passage,116,hr,7120,Nay
passage,116,hr,3621,Nay
passage-suspension,117,hr,3197,Yea
passage-suspension,117,hr,203,Nay
passage,117,hr,963,Nay
passage-suspension,117,hr,700,Nay
passage,117,hres,1508,Nay
passage-suspension,117,hr,2954,Yea
passage-suspension,117,hr,6899,Yea
passage,117,hr,7900,Nay
passage-suspension,117,hr,5001,Yea
passage-suspension,117,hr,6871,Yea
passage,117,hr,9640,Nay
passage-suspension,117,hr,1437,Nay
passage,117,hres,1232,Nay
passage,117,hr,1948,Nay
passage-suspension,117,hr,3539,Yea
passage-suspension,117,hr,8454,Yea
passage,117,hres,1256,Nay
passage,117,hr,3485,Nay
passage-suspension,117,s,3168,Not Voting
passage-suspension,117,hr,7077,Yea
passage-suspension,117,s,3527,Yea
passage-suspension,117,hr,3359,Yea
passage-suspension,117,s,3499,Yea
passage-suspension,117,s,812,Yea
passage,117,hres,900,Nay
passage,117,hr,3617,Nay
passage-suspension,117,s,2959,Yea
passage-suspension,117,hr,1916,Nay
passage,117,hres,1224,Nay
passage-suspension,117,hr,6089,Yea
passage-suspension,117,hr,923,Nay
passage-suspension,117,hr,1917,Not Voting
passage-suspension,117,s,66,Yea
passage,117,hr,8296,Nay
passage-suspension,117,hr,4738,Nay
passage-suspension,117,s,2796,Yea
passage-suspension,117,s,1760,Nay
passage-suspension,117,hr,7734,Yea
passage-suspension,117,hr,2842,Nay
passage-suspension,117,s,1872,Yea
passage,117,hres,1529,Nay
passage-suspension,117,hr,5659,Nay
passage-suspension,117,hr,6868,Nay
passage-suspension,117,s,3875,Nay
passage-suspension,117,hr,1934,Yea
passage-suspension,117,s,2629,Nay
passage-suspension,117,hr,6531,Nay
passage-suspension,117,s,3308,Not Voting
passage-suspension,117,hr,224,Yea
passage-suspension,117,hr,7337,Yea
passage,117,hr,8876,Not Voting
passage,117,hres,979,Nay
passage-suspension,117,hr,5271,Nay
passage-suspension,117,hr,6930,Yea
passage-suspension,117,hr,5657,Yea
passage-suspension,117,hr,4693,Nay
passage-suspension,117,hr,7174,Yea
passage-suspension,117,s,452,Yea
passage-suspension,117,hr,7352,Yea
passage,117,hr,1808,Nay
passage-suspension,117,s,3451,Yea
passage-suspension,117,hr,5774,Yea
passage,117,hr,7606,Nay
passage-suspension,117,s,4785,Yea
passage-suspension,117,hr,5879,Nay
passage-suspension,117,,,Nay
passage,117,hres,1316,Nay
passage-suspension,117,s,4003,Nay
passage-suspension,117,hr,8463,Nay
passage-suspension,117,hr,2724,Yea
passage-suspension,117,hr,6943,Yea
passage,117,hres,1404,Nay
passage-suspension,117,,,Yea
passage-suspension,117,hr,5455,Nay
passage-suspension,117,,,Nay
passage-suspension,117,hr,7335,Yea
passage,117,s,2938,Nay
passage-suspension,117,s,2490,Yea
passage-suspension,117,hr,884,Nay
passage,117,hr,5376,Nay
passage-suspension,117,hr,7622,Nay
passage-suspension,117,hr,7283,Yea
passage-suspension,117,s,2293,Nay
passage-suspension,117,hr,7334,Yea
passage-suspension,117,hr,7777,Nay
passage-suspension,117,hres,1125,Yea
passage,117,hres,1499,Nay
passage,117,hres,1361,Nay
passage-suspension,117,hr,5738,Yea
passage,117,s,4524,Nay
passage-suspension,117,hr,2992,Yea
passage-suspension,117,,,Nay
passage,117,hres,860,Nay
passage-suspension,117,s,4089,Yea
passage-suspension,117,s,3846,Yea
passage-suspension,117,hr,7153,Yea
passage,117,hr,6448,Yea
passage,117,hres,1396,Nay
passage-suspension,117,s,2514,Yea
passage-suspension,117,hr,8888,Nay
passage-suspension,117,hr,4785,Yea
passage,117,hres,1153,Nay
passage,117,hr,3843,Nay
passage,117,hres,1124,Nay
passage-suspension,117,hr,7321,Nay
passage,117,hr,6878,Nay
passage-suspension,117,hr,5407,Yea
passage,117,hr,4176,Nay
passage-suspension,117,hr,7667,Nay
passage,117,hres,1204,Nay
passage-suspension,117,hr,7776,Nay
passage,117,hr,3372,Nay
passage-suspension,117,hr,6965,Nay
passage,117,hr,7780,Nay
passage-suspension,117,s,4900,Yea
passage-suspension,117,,,Nay
passage-suspension,117,hr,3482,Nay
passage-suspension,117,hr,7500,Yea
passage-suspension,117,s,3662,Nay
passage-suspension,117,hr,6376,Nay
passage,117,hres,1377,Nay
passage,117,s,2938,Nay
passage-suspension,117,hr,7694,Yea
passage,117,hr,4346,Nay
passage,117,hres,1289,Nay
passage,117,hr,2377,Nay
passage,117,hr,8326,Nay
passage-suspension,117,s,2089,Nay
passage,117,hr,302,Nay
passage-suspension,117,hr,7108,Yea
passage,117,s,1942,Nay
passage-suspension,117,s,583,Yea
passage,117,hr,4445,Nay
passage,117,hres,1531,Nay
passage,117,hr,3807,Nay
passage-suspension,117,hres,831,Nay
passage-suspension,117,hr,4476,Nay
passage,117,hr,2617,Nay
passage-suspension,117,,,Nay
passage-suspension,117,,,Nay
passage-suspension,117,hres,956,Yea
passage,117,hres,1254,Nay
passage,117,s,3522,Yea
passage,117,hr,8404,Nay
passage,117,s,4003,Nay
passage-suspension,117,hr,5616,Yea
passage-suspension,117,hr,6824,Nay
passage,117,hr,8404,Nay
passage-suspension,117,hr,3508,Yea
passage-suspension,117,hr,5343,Yea
passage-suspension,117,hr,7289,Yea
passage-suspension,117,hr,5547,Nay
passage-suspension,117,hr,6825,Nay
passage-suspension,117,hr,5681,Yea
passage-suspension,117,hr,5689,Nay
passage-suspension,117,hr,5641,Yea
passage-suspension,117,hr,7939,Not Voting
passage-suspension,117,hr,6968,Yea
passage-suspension,117,s,3773,Not Voting
passage-suspension,117,hr,6552,Yea
passage-suspension,117,hr,5658,Yea
passage-suspension,117,hconres,70,Yea
passage-suspension,117,s,2938,Nay
passage,117,hr,2499,Yea
passage-suspension,117,s,658,Nay
passage,117,hres,1510,Nay
passage-suspension,117,hr,209,Yea
passage-suspension,117,hr,5673,Yea
passage,117,hr,5129,Nay
passage,117,hr,2471,Nay
passage,117,hres,1065,Nay
passage,117,s,3905,Nay
passage,117,hres,950,Nay
passage,117,hr,3967,Nay
passage,117,hr,1437,Nay
passage-suspension,117,s,144,Nay
passage,117,s,3373,Nay
passage,117,hr,4673,Nay
passage-suspension,117,hres,1168,Nay
passage-suspension,117,hres,833,Nay
passage-suspension,117,hr,4133,Nay
passage,117,hr,6538,Nay
passage-suspension,117,s,4052,Yea
passage-suspension,117,hres,720,Yea
passage-suspension,117,hr,6865,Nay
passage-suspension,117,hr,6891,Yea
passage-suspension,117,hr,3113,Yea
passage-suspension,117,hr,6873,Nay
passage-suspension,117,hr,4380,Yea
passage,117,hr,2116,Nay
passage-suspension,117,hr,5900,Yea
passage-suspension,117,hconres,45,Yea
passage-suspension,117,hr,7066,Yea
passage-suspension,117,hr,2324,Yea
passage,117,hr,6929,Nay
passage-suspension,117,s,4926,Not Voting
passage-suspension,117,hr,847,Nay
passage,117,hr,8297,Nay
passage-suspension,117,hr,5914,Nay
passage-suspension,117,s,5168,Not Voting
passage-suspension,117,hr,7180,Yea
passage-suspension,117,hr,55,Yea
passage-suspension,117,hr,7108,Yea
passage-suspension,117,hr,5274,Yea
passage-suspension,117,hr,7311,Yea
passage-suspension,117,hr,3344,Nay
passage-suspension,117,hr,521,Yea
passage-suspension,117,hr,5577,Not Voting
passage,117,hr,6833,Nay
passage-suspension,117,s,321,Yea
passage-suspension,117,hr,3588,Yea
passage-suspension,117,hr,5911,Nay
passage-suspension,117,hres,1130,Yea
passage-suspension,117,s,2333,Not Voting
passage-suspension,117,s,2834,Not Voting
passage-suspension,117,hr,8351,Yea
passage-suspension,117,hr,5324,Yea
passage-suspension,117,hr,735,Yea
passage-suspension,117,hres,892,Yea
passage-suspension,117,hr,1621,Yea
passage-suspension,117,hr,6386,Yea
passage,117,hr,7946,Nay
passage-suspension,117,hr,6434,Yea
passage,117,hr,7309,Nay
passage-suspension,117,hr,935,Yea
passage-suspension,117,hr,2116,Nay
passage,117,hr,6968,Yea
passage-suspension,117,s,2520,Yea
passage-suspension,117,,,Nay
passage-suspension,117,s,3294,Nay
passage-suspension,117,hr,7081,Nay
passage-suspension,117,hconres,59,Yea
passage,117,hr,8873,Nay
passage,117,hr,7790,Nay
passage,117,hr,1836,Nay
passage,117,hr,6833,Nay
passage-suspension,117,s,3369,Nay
passage-suspension,117,hr,7791,Yea
passage-suspension,117,hr,3630,Yea
passage-suspension,117,hr,8446,Nay
passage-suspension,117,s,2533,Yea
passage,117,hres,868,Nay
passage-suspension,117,hr,5441,Nay
passage,117,hr,6531,Nay
passage-suspension,117,hr,1456,Nay
passage-suspension,117,hr,6961,Yea
passage,117,hr,5118,Nay
passage-suspension,117,hr,6538,Nay
passage,117,hr,7910,Nay
passage,117,hres,1339,Nay
passage-suspension,117,hr,5315,Nay
passage,117,hres,1191,Nay
passage-suspension,117,s,2102,Yea
passage-suspension,117,hr,6064,Yea
passage,117,hres,1464,Nay
passage,117,hr,5746,Nay
passage,117,hres,1372,Nay
passage-suspension,117,s,2794,Yea
passage-suspension,117,hr,6052,Yea
passage-suspension,117,hr,2250,Yea
passage,117,s,1098,Nay
passage-suspension,117,s,4359,Yea
passage,117,hr,350,Nay
passage,117,hr,8987,Not Voting
passage,117,hr,2543,Nay
passage-suspension,117,hr,1066,Nay
passage,117,hr,7666,Nay
passage,117,hr,263,Nay
passage,117,hr,5585,Nay
passage,117,hres,1302,Nay
passage-suspension,117,s,4160,Yea
passage,117,hr,2988,Nay
passage-suspension,117,s,442,Nay
passage-suspension,117,hr,6493,Nay
passage-suspension,117,s,3157,Nay
passage-suspension,117,hr,7664,Yea
passage,117,hres,1300,Nay
passage-suspension,117,s,516,Nay
passage-suspension,117,,,Nay
passage-suspension,117,hr,6270,Nay
passage-suspension,117,hr,6604,Yea
passage-suspension,117,s,2687,Yea
passage,117,hr,8542,Nay
passage-suspension,117,s,3115,Nay
passage-suspension,117,s,2551,Nay
passage,117,hr,7688,Nay
passage,117,hjres,100,Nay
passage-suspension,117,hr,2521,Nay
passage-suspension,117,s,3470,Yea
passage-suspension,117,hr,7211,Yea
passage-suspension,117,s,3580,Nay
passage-suspension,117,s,3895,Not Voting
passage-suspension,117,hr,7670,Yea
passage-suspension,117,hr,2020,Yea
passage,117,hr,2773,Nay
passage,117,hres,1170,Nay
passage-suspension,117,s,3823,Yea
passage-suspension,117,hr,8466,Yea
passage-suspension,117,,,Nay
passage,117,hconres,119,Nay
passage-suspension,117,s,958,Yea
passage-suspension,117,hr,6087,Nay
passage-suspension,117,hr,7375,Yea
passage,117,hr,4118,Nay
passage-suspension,117,s,231,Yea
passage,117,hr,5768,Nay
passage-suspension,117,hr,5754,Yea
passage-suspension,117,hr,7535,Yea
passage,117,hres,1017,Nay
passage-suspension,117,s,5230,Yea
passage,117,hres,1518,Nay
passage,117,hr,7691,Nay
passage-suspension,117,hr,7025,Nay
passage,117,hr,8294,Nay
passage-suspension,117,hr,91,Yea
passage-suspension,117,s,2126,Yea
passage-suspension,117,s,1617,Not Voting
passage,117,hres,1119,Nay
passage,117,hres,973,Nay
passage-suspension,117,s,4834,Yea
passage-suspension,117,hr,92,Not Voting
passage-suspension,117,hr,5706,Nay
passage-suspension,117,s,989,Not Voting
passage,117,hres,1033,Nay
passage-suspension,117,hr,7314,Yea
passage-suspension,117,s,5087,Not Voting
passage-suspension,117,s,566,Yea
passage,117,hres,1037,Nay
passage-suspension,117,hr,2501,Yea
passage,117,hr,6617,Nay
passage-suspension,117,hr,496,Yea
passage-suspension,117,hr,7693,Yea
passage-suspension,117,hr,207,Yea
passage-suspension,117,s,400,Yea
passage,117,hr,2471,Yea
passage,117,hr,8393,Nay
passage,117,hr,903,Nay
passage-suspension,117,s,1226,Nay
passage-suspension,117,hres,1512,Nay
passage-suspension,117,hr,4404,Nay
passage,117,hres,1097,Nay
passage-suspension,117,s,1466,Nay
passage,117,hres,1519,Nay
passage,117,hr,8373,Not Voting
passage,117,hres,1023,Nay
passage-suspension,117,hr,7372,Yea
passage,117,hr,3076,Nay
passage-suspension,117,hr,1218,Yea
passage,117,hres,912,Nay
passage-suspension,117,s,497,Yea
passage-suspension,117,s,4104,Not Voting
passage-suspension,117,s,1402,Not Voting
passage-suspension,117,hr,7276,Yea
passage,117,hr,4521,Nay
passage,117,hr,8,Nay
passage-suspension,117,,,Yea
passage-suspension,117,hr,485,Nay
passage,117,hr,1620,Nay
passage-suspension,117,hr,1443,Nay
passage-suspension,117,hr,3462,Yea
passage,117,hr,1319,Nay
passage,117,hr,3005,Nay
passage,117,hr,3233,Nay
passage-suspension,117,hr,4660,Yea
passage-suspension,117,hr,5720,Yea
passage-suspension,117,hr,1917,Nay
passage-suspension,117,hr,3193,Yea
passage-suspension,117,hr,1651,Nay
passage-suspension,117,hr,4111,Yea
passage-suspension,117,s,578,Yea
passage-suspension,117,hr,941,Yea
passage-suspension,117,hr,2617,Yea
passage,117,hres,380,Nay
passage,117,hconres,11,Nay
passage-suspension,117,hr,1154,Nay
passage,117,hres,409,Nay
passage-suspension,117,hr,1339,Nay
passage-suspension,117,hr,1652,Nay
passage-suspension,117,hr,4352,Nay
passage,117,hr,803,Nay
passage,117,hr,3992,Nay
passage,117,hres,503,Nay
passage-suspension,117,hr,4481,Yea
passage-suspension,117,hr,1085,Nay
passage,117,hres,479,Nay
passage-suspension,117,hr,1799,Yea
passage,117,hres,504,Nay
passage,117,hr,3684,Nay
passage-suspension,117,s,848,Yea
passage-suspension,117,hr,1392,Yea
passage,117,hres,85,Nay
passage,117,hr,335,Nay
passage,117,hr,7,Nay
passage,117,hres,101,Nay
passage-suspension,117,,,Nay
passage-suspension,117,s,164,Yea
passage-suspension,117,hr,2989,Yea
passage,117,hres,41,Nay
passage-suspension,117,hr,4489,Yea
passage-suspension,117,hr,5561,Yea
passage-suspension,117,hr,3531,Yea
passage-suspension,117,hr,5119,Nay
passage-suspension,117,hr,897,Nay
passage-suspension,117,hr,1667,Yea
passage-suspension,117,s,957,Yea
passage,117,hres,555,Nay
passage-suspension,117,,,Nay
passage,117,hres,849,Nay
passage-suspension,117,hr,2074,Nay
passage-suspension,117,hr,5551,Yea
passage-suspension,117,hr,4555,Nay
passage-suspension,117,hr,5487,Yea
passage-suspension,117,hr,4706,Yea
passage,117,hr,4502,Nay
passage-suspension,117,hr,5608,Nay
passage,117,hres,848,Nay
passage,117,hr,2668,Nay
passage,117,hres,1,Yea
passage-suspension,117,s,1910,Yea
passage,117,hres,508,Nay
passage-suspension,117,hr,826,Yea
passage-suspension,117,hr,5705,Yea
passage-suspension,117,s,1828,Yea
passage-suspension,117,s,189,Yea
passage-suspension,117,hr,5961,Yea
passage-suspension,117,hr,4300,Yea
passage-suspension,117,hr,4981,Yea
passage-suspension,117,hr,2497,Yea
passage,117,s,1605,Yea
passage,117,hr,3684,Nay
passage,117,hr,4346,Nay
passage-suspension,117,hr,4250,Yea
passage,117,s,610,Nay
passage,117,hres,838,Nay
passage-suspension,117,s,325,Yea
passage-suspension,117,hr,5982,Yea
passage-suspension,117,hr,1693,Nay
passage-suspension,117,hr,5695,Yea
passage,117,hres,667,Nay
passage,117,hres,330,Nay
passage-suspension,117,hr,1029,Yea
passage,117,hres,730,Nay
passage,117,hr,5305,Nay
passage-suspension,117,hr,1487,Yea
passage-suspension,117,hr,4369,Nay
passage-suspension,117,hr,1002,Yea
passage-suspension,117,hr,2379,Nay
passage-suspension,117,s,796,Yea
passage-suspension,117,hr,3730,Yea
passage,117,hres,179,Nay
passage-suspension,117,hr,4026,Yea
passage,117,hr,2547,Nay
passage-suspension,117,s,1095,Yea
