Category:,Congress,Bill Type,Bill Number,Vote Position
passage-suspension,110,s,2272,Yea
passage-suspension,110,hjres,70,Yea
passage-suspension,110,hres,944,Yea
passage,110,hres,1107,Nay
passage-suspension,110,hres,1077,Yea
passage-suspension,110,hres,1194,Yea
passage,110,hr,4137,Yea
passage-suspension,110,hconres,336,Yea
passage-suspension,110,hr,2490,Yea
passage-suspension,110,hconres,310,Yea
passage-suspension,110,hres,1296,Yea
passage,110,hres,1212,Nay
passage-suspension,110,hr,4140,Yea
passage,110,hres,1384,Nay
passage-suspension,110,hres,1181,Yea
passage-suspension,110,s,2733,Yea
passage-suspension,110,s,2837,Not Voting
passage-suspension,110,hres,936,Yea
passage,110,hr,3221,Nay
passage-suspension,110,hr,6633,Yea
passage-suspension,110,s,2110,Yea
passage-suspension,110,hr,4008,Yea
passage-suspension,110,hr,2744,Yea
passage,110,hr,2642,Nay
passage-suspension,110,hr,5400,Yea
passage-suspension,110,hres,127,Yea
passage,110,hres,1368,Nay
passage-suspension,110,hr,6113,Yea
passage-suspension,110,hres,1005,Yea
passage-suspension,110,hres,947,Yea
passage,110,hres,1103,Nay
passage-suspension,110,hres,930,Yea
passage,110,hr,5351,Nay
passage,110,hr,4847,Yea
passage-suspension,110,hres,1421,Yea
passage,110,hres,1534,Nay
passage-suspension,110,hr,3981,Yea
passage-suspension,110,hr,6950,Yea
passage-suspension,110,hr,3329,Yea
passage,110,hr,1424,Nay
passage-suspension,110,hr,1195,Yea
passage,110,hconres,440,Nay
passage-suspension,110,hres,1051,Yea
passage-suspension,110,hr,2964,Nay
passage-suspension,110,hr,5352,Yea
passage,110,hres,1174,Nay
passage-suspension,110,sjres,45,Yea
passage-suspension,110,s,2146,Yea
passage-suspension,110,hr,1907,Nay
passage-suspension,110,hr,5710,Nay
passage-suspension,110,hres,1002,Yea
passage,110,hres,1157,Nay
passage-suspension,110,hr,6184,Yea
passage-suspension,110,hconres,322,Yea
passage,110,hres,1525,Nay
passage-suspension,110,hres,1098,Yea
passage-suspension,110,s,2739,Yea
passage-suspension,110,hr,6346,Nay
passage,110,hr,5811,Nay
passage,110,hres,1441,Nay
passage-suspension,110,hr,6685,Yea
passage,110,hr,5749,Nay
passage-suspension,110,hr,642,Nay
passage-suspension,110,hr,3702,Yea
passage-suspension,110,hr,6853,Yea
passage,110,hres,1265,Nay
passage,110,hr,6304,Yea
passage-suspension,110,hres,1335,Yea
passage-suspension,110,hres,1230,Yea
passage-suspension,110,hconres,372,Yea
passage-suspension,110,hr,7005,Yea
passage,110,hres,1257,Nay
passage,110,hres,1514,Nay
passage,110,hres,1507,Nay
passage,110,hr,5715,Yea
passage,110,hres,1297,Nay
passage,110,hr,7110,Nay
passage-suspension,110,hres,1291,Yea
passage-suspension,110,hr,4120,Yea
passage-suspension,110,hres,1323,Yea
passage-suspension,110,s,906,Yea
passage,110,hres,1304,Nay
passage,110,hr,2638,Yea
passage,110,hr,6003,Nay
passage-suspension,110,hres,1242,Yea
passage-suspension,110,hr,7006,Yea
passage,110,hr,2642,Yea
passage-suspension,110,s,2339,Yea
passage-suspension,110,hr,1553,Yea
passage,110,hr,493,Yea
passage,110,hres,1343,Nay
veto-override,110,hr,6331,Nay
passage-suspension,110,hres,981,Yea
passage,110,hres,1339,Nay
passage-suspension,110,hres,1097,Yea
passage-suspension,110,s,1046,Yea
passage,110,hr,3221,Nay
passage-suspension,110,hres,991,Yea
passage-suspension,110,hr,5826,Yea
passage,110,hr,3773,Nay
passage-suspension,110,hres,960,Yea
passage-suspension,110,hr,5940,Yea
passage-suspension,110,hr,4774,Yea
passage-suspension,110,s,2571,Yea
passage,110,hr,3021,Nay
passage-suspension,110,hres,1038,Yea
passage-suspension,110,hconres,289,Yea
veto-override,110,hr,2419,Yea
passage-suspension,110,hr,816,Yea
passage-suspension,110,hres,942,Yea
passage,110,hr,4137,Yea
passage-suspension,110,hres,1134,Yea
passage-suspension,110,hr,4040,Yea
passage-suspension,110,hres,948,Present
passage-suspension,110,hr,6630,Yea
passage-suspension,110,hres,1420,Yea
passage,110,hres,1197,Nay
passage-suspension,110,hres,1069,Yea
passage-suspension,110,hr,6515,Nay
passage-suspension,110,hr,4191,Yea
passage-suspension,110,hr,3819,Yea
passage,110,hres,1092,Nay
passage-suspension,110,hr,4169,Yea
passage-suspension,110,hr,1834,Yea
passage,110,hres,1014,Nay
passage-suspension,110,hr,5856,Yea
passage,110,sconres,70,Nay
passage-suspension,110,hr,6545,Yea
passage,110,hres,1041,Nay
passage-suspension,110,hr,6532,Yea
passage-suspension,110,hconres,286,Yea
passage-suspension,110,hr,5036,Nay
passage,110,hres,1234,Nay
passage-suspension,110,hr,6578,Nay
passage-suspension,110,hr,5614,Yea
veto-override,110,hr,2082,Nay
passage-suspension,110,hres,1307,Yea
passage-suspension,110,hr,6532,Yea
passage-suspension,110,hr,6168,Yea
passage-suspension,110,hr,4166,Yea
passage-suspension,110,hr,1108,Nay
passage-suspension,110,hres,1200,Yea
passage-suspension,110,hres,493,Yea
passage-suspension,110,hres,1176,Yea
passage-suspension,110,hres,943,Yea
passage-suspension,110,hconres,35,Yea
passage-suspension,110,hres,851,Yea
passage,110,hres,270,Nay
passage-suspension,110,hres,233,Yea
passage,110,hres,765,Nay
passage-suspension,110,hr,759,Yea
passage-suspension,110,hres,856,Yea
passage-suspension,110,hres,738,Yea
passage-suspension,110,hr,3678,Yea
passage,110,hres,242,Nay
passage-suspension,110,hr,3985,Yea
passage-suspension,110,hres,52,Yea
passage,110,hr,985,Nay
passage-suspension,110,hr,400,Yea
passage-suspension,110,hr,434,Yea
passage-suspension,110,hres,89,Yea
passage,110,hr,4156,Nay
passage,110,hres,580,Nay
passage-suspension,110,hres,371,Yea
passage-suspension,110,hr,85,Yea
passage,110,hres,846,Nay
passage-suspension,110,hres,43,Yea
passage,110,hres,601,Nay
passage-suspension,110,hr,2750,Yea
passage-suspension,110,hr,236,Not Voting
passage-suspension,110,hres,15,Yea
passage,110,hres,202,Nay
passage-suspension,110,hr,1025,Yea
passage,110,hr,986,Nay
passage,110,hr,4351,Nay
passage,110,hr,475,Yea
passage-suspension,110,hr,390,Yea
passage,110,hres,734,Yea
passage-suspension,110,hconres,5,Yea
passage,110,hjres,69,Yea
passage-suspension,110,hr,482,Yea
passage,110,hr,2895,Nay
passage-suspension,110,hconres,151,Yea
passage-suspension,110,hres,94,Yea
passage,110,hres,742,Nay
passage-suspension,110,hr,1955,Yea
passage-suspension,110,hr,407,Nay
passage,110,hr,700,Nay
passage,110,hres,602,Nay
passage-suspension,110,hr,3791,Not Voting
passage-suspension,110,hconres,31,Yea
passage-suspension,110,hres,136,Yea
passage,110,hres,377,Nay
passage,110,hr,2831,Nay
passage,110,hr,2206,Nay
passage,110,hr,1,Yea
passage-suspension,110,hres,95,Yea
passage-suspension,110,hres,64,Yea
passage-suspension,110,hr,4253,Yea
passage,110,hr,3043,Nay
passage-suspension,110,hr,1434,Yea
passage,110,hr,3996,Nay
passage-suspension,110,hr,3020,Yea
passage-suspension,110,hr,67,Yea
passage-suspension,110,hr,3096,Yea
passage-suspension,110,hres,430,Yea
passage,110,hr,2761,Nay
passage,110,hres,327,Nay
passage,110,hr,3222,Yea
passage-suspension,110,hr,3495,Yea
passage-suspension,110,hres,397,Yea
passage-suspension,110,hr,556,Yea
passage-suspension,110,hres,334,Yea
passage-suspension,110,hr,3320,Yea
passage,110,hres,5,Nay
passage-suspension,110,hr,3224,Nay
passage-suspension,110,hr,3446,Yea
passage,110,s,5,Nay
passage-suspension,110,hres,196,Yea
passage,110,hconres,99,Nay
passage-suspension,110,hr,986,Nay
passage-suspension,110,hres,422,Yea
passage-suspension,110,hconres,112,Nay
passage-suspension,110,hr,3997,Yea
passage-suspension,110,hres,811,Yea
passage,110,hres,438,Nay
veto-override,110,hr,1591,Nay
passage,110,hr,2317,Yea
passage-suspension,110,hr,694,Nay
passage,110,hres,318,Nay
passage,110,hres,437,Nay
passage,110,hr,2956,Nay
passage-suspension,110,hres,812,Yea
passage-suspension,110,hr,3580,Yea
passage-suspension,110,hres,451,Yea
passage-suspension,110,hr,1402,Yea
passage-suspension,110,hr,612,Yea
passage,110,hconres,103,Nay
passage-suspension,110,hres,778,Yea
passage-suspension,110,hr,3307,Yea
passage-suspension,110,hr,1677,Yea
passage-suspension,110,hres,573,Yea
passage,110,hr,2641,Nay
passage,110,s,1927,Yea
passage,110,hr,2262,Nay
passage,110,hres,599,Nay
passage-suspension,110,hr,632,Yea
passage,110,hr,1591,Nay
passage-suspension,110,hres,544,Yea
passage-suspension,110,hres,663,Yea
passage,110,hr,2829,Nay
passage-suspension,110,hr,964,Yea
passage-suspension,110,hconres,193,Yea
passage-suspension,110,hconres,236,Yea
passage-suspension,110,hres,257,Yea
passage-suspension,110,hr,1980,Yea
passage,110,hr,362,Yea
passage,110,hres,531,Nay
passage-suspension,110,hres,584,Yea
passage-suspension,110,hr,2429,Yea
passage,110,hr,3688,Yea
passage,110,hr,1538,Yea
passage-suspension,110,hr,513,Yea
passage-suspension,110,hres,418,Yea
passage,110,hr,1592,Nay
passage-suspension,110,hconres,210,Yea
passage-suspension,110,hres,526,Yea
passage-suspension,110,hres,119,Yea
passage-suspension,110,hr,1252,Nay
passage,110,hr,2669,Nay
passage,110,hres,429,Nay
passage-suspension,110,hr,1982,Yea
passage-suspension,110,hr,719,Yea
passage-suspension,110,hres,508,Yea
passage,110,hr,3043,Nay
passage-suspension,110,hres,548,Yea
passage,110,hres,633,Nay
passage,110,hr,3685,Nay
passage-suspension,110,hr,1716,Yea
passage,110,hres,683,Not Voting
passage-suspension,110,hr,957,Yea
passage-suspension,110,hr,3087,Yea
passage-suspension,110,hres,58,Yea
veto-override,110,hr,3043,Nay
passage,110,hres,382,Nay
passage,110,hres,387,Nay
passage-suspension,110,hconres,203,Yea
passage,110,hres,682,Nay
passage,110,hr,3093,Nay
passage,110,hconres,259,Nay
passage-suspension,110,hres,189,Yea
passage-suspension,110,hr,2761,Yea
passage,110,hres,404,Nay
passage,110,hres,239,Nay
passage,110,hres,704,Nay
passage,110,hr,6,Nay
passage-suspension,110,hres,680,Yea
passage-suspension,110,hres,222,Yea
passage-suspension,110,hr,2929,Yea
passage-suspension,110,hr,521,Yea
passage,110,hr,2095,Yea
passage-suspension,110,hr,3793,Yea
passage-suspension,110,hr,545,Yea
passage-suspension,110,hconres,21,Yea
passage-suspension,110,hr,3690,Yea
passage-suspension,110,hr,1130,Yea
passage-suspension,110,hres,134,Yea
passage-suspension,110,hr,634,Yea
passage-suspension,110,hconres,187,Yea
passage-suspension,110,hr,327,Yea
passage-suspension,110,hr,1124,Nay
passage-suspension,110,hr,4040,Yea
passage-suspension,110,hconres,44,Yea
passage-suspension,110,hr,2359,Yea
passage,110,hr,2764,Nay
passage-suspension,110,hres,82,Yea
passage-suspension,110,hr,1830,Yea
passage,110,hr,2771,Nay
passage-suspension,110,hres,635,Yea
passage-suspension,110,hr,3248,Yea
passage-suspension,110,hres,149,Yea
passage,110,hr,5,Nay
passage-suspension,110,hr,3998,Not Voting
passage,110,hr,3121,Nay
passage,110,hr,2643,Nay
passage,110,hr,3162,Nay
passage-suspension,110,hr,3887,Not Voting
passage,110,hr,569,Yea
passage-suspension,110,hr,2722,Yea
passage-suspension,110,hr,3325,Yea
passage-suspension,110,hres,345,Yea
passage-suspension,110,hr,4286,Yea
passage-suspension,110,hres,90,Yea
passage-suspension,110,s,2499,Yea
passage-suspension,110,hres,122,Yea
passage-suspension,110,hres,223,Yea
passage-suspension,110,hr,2284,Nay
passage,110,hres,746,Nay
passage-suspension,110,hr,49,Yea
passage,110,hres,861,Nay
passage-suspension,110,hr,923,Yea
passage-suspension,110,hres,385,Yea
passage-suspension,110,hr,3996,Yea
passage-suspension,110,hr,1284,Yea
passage,110,hr,6,Yea
passage,110,hres,261,Nay
passage-suspension,110,hres,228,Yea
passage-suspension,110,hres,57,Yea
passage-suspension,110,hr,1808,Yea
passage-suspension,110,hr,2085,Yea
passage-suspension,110,s,2271,Yea
passage,110,hres,703,Nay
passage-suspension,110,hr,740,Yea
passage,110,hres,78,Nay
passage-suspension,110,hres,642,Yea
passage-suspension,110,hconres,47,Yea
passage,110,hr,3074,Yea
passage-suspension,110,hres,590,Yea
passage-suspension,110,hr,1595,Nay
passage-suspension,110,hr,4120,Yea
passage,110,hr,2207,Yea
passage-suspension,110,hr,755,Yea
passage-suspension,110,hconres,200,Yea
passage,110,hr,1495,Not Voting
passage-suspension,110,hres,822,Not Voting
passage,110,hres,229,Nay
passage-suspension,110,hr,180,Yea
passage-suspension,110,s,1,Yea
passage,110,hr,720,Yea
passage,110,sconres,21,Nay
passage-suspension,110,hres,39,Yea
passage-suspension,110,hconres,42,Yea
passage-suspension,110,hr,2089,Yea
passage-suspension,110,hr,2264,Nay
passage-suspension,110,hr,161,Yea
passage,110,hres,269,Nay
passage,110,hconres,271,Nay
passage,110,hres,859,Nay
passage-suspension,110,hr,476,Yea
passage,110,hres,741,Nay
passage-suspension,110,hr,839,Yea
passage,110,hr,1585,Yea
passage,110,hr,6,Nay
passage-suspension,110,hres,138,Yea
passage-suspension,110,hr,599,Yea
passage,110,hres,719,Nay
passage-suspension,110,hr,365,Yea
passage,110,hres,878,Nay
passage,110,hr,928,Yea
passage-suspension,110,hr,3505,Yea
passage-suspension,110,hres,61,Yea
passage-suspension,110,hr,2546,Yea
passage,110,hres,579,Nay
passage,110,hres,370,Nay
passage-suspension,110,hr,2828,Yea
passage-suspension,110,hr,2347,Yea
passage-suspension,110,hr,2517,Not Voting
passage,110,hr,976,Nay
passage-suspension,110,hr,884,Yea
passage,110,hres,818,Nay
passage-suspension,110,hres,557,Yea
passage-suspension,110,hres,29,Yea
passage-suspension,110,hres,120,Yea
passage-suspension,110,s,214,Nay
passage-suspension,110,hres,62,Yea
passage-suspension,110,hr,386,Yea
passage-suspension,110,hres,266,Yea
passage,110,hres,873,Nay
passage-suspension,110,hr,658,Yea
passage-suspension,110,hres,51,Yea
passage,110,hres,254,Nay
passage,110,hres,403,Nay
passage-suspension,110,s,1104,Yea
passage-suspension,110,hr,20,Yea
passage-suspension,110,s,676,Yea
passage-suspension,110,hres,553,Yea
passage,110,hr,3161,Not Voting
passage-suspension,110,hconres,76,Yea
passage-suspension,110,hr,3678,Yea
passage-suspension,110,hres,293,Yea
passage,110,hr,65,Nay
passage,110,hres,317,Nay
passage,110,hres,600,Nay
passage-suspension,110,hconres,100,Yea
passage,110,hr,3920,Nay
passage,110,hr,3043,Nay
passage-suspension,110,hr,2239,Yea
passage-suspension,110,hr,3461,Yea
passage-suspension,110,hres,482,Yea
passage-suspension,110,hr,3315,Yea
passage-suspension,110,hres,179,Yea
passage,110,hres,533,Nay
passage-suspension,110,hr,2199,Yea
veto-override,110,hr,1495,Yea
passage-suspension,110,hr,2900,Yea
passage,110,hres,348,Nay
passage-suspension,110,s,1701,Nay
passage,110,hres,809,Nay
passage,110,hres,615,Nay
passage-suspension,110,hr,404,Yea
passage-suspension,110,hres,273,Yea
passage-suspension,110,hr,3311,Yea
passage-suspension,110,hr,3356,Nay
passage-suspension,110,hres,519,Yea
passage-suspension,110,hres,300,Yea
passage-suspension,110,hjres,58,Yea
passage-suspension,110,hr,2356,Yea
passage-suspension,110,hres,747,Yea
passage-suspension,110,hres,306,Not Voting
passage-suspension,110,hres,379,Yea
passage,110,hres,350,Nay
passage,110,hr,2206,Yea
passage-suspension,110,hr,1337,Yea
passage-suspension,110,hres,298,Yea
passage-suspension,110,hres,243,Yea
passage,110,hres,664,Nay
passage-suspension,110,hconres,162,Yea
passage,110,hr,1851,Yea
passage-suspension,110,hr,1593,Yea
passage-suspension,110,hr,1470,Yea
passage,110,hres,794,Nay
passage-suspension,110,hr,3403,Yea
passage-suspension,110,hres,467,Yea
passage-suspension,110,hres,552,Yea
passage-suspension,110,hr,493,Yea
passage-suspension,110,hconres,7,Yea
passage,110,hres,452,Yea
passage-suspension,110,hr,1657,Yea
passage-suspension,110,hres,320,Yea
passage-suspension,110,hr,2560,Nay
passage,110,hres,637,Nay
passage-suspension,110,hr,1400,Yea
passage-suspension,110,hres,299,Yea
passage,110,hres,547,Nay
passage-suspension,110,hres,668,Yea
passage-suspension,110,hres,643,Yea
passage,110,hr,3222,Yea
passage-suspension,110,hr,1722,Yea
passage-suspension,110,hr,980,Nay
passage,110,hr,363,Yea
passage,110,hr,2786,Nay
passage,110,hr,1429,Yea
passage,110,hres,275,Nay
passage,110,hres,274,Nay
passage-suspension,110,hres,474,Yea
passage,110,hr,2776,Nay
passage-suspension,110,hr,2563,Yea
passage,110,hr,1906,Nay
passage,110,hr,249,Nay
passage-suspension,110,hr,3246,Nay
passage-suspension,110,hr,1199,Yea
passage-suspension,110,hr,799,Nay
passage-suspension,110,hr,2399,Yea
passage-suspension,110,hr,3845,Yea
passage-suspension,110,hres,340,Yea
passage,110,hres,636,Nay
passage-suspension,110,hres,289,Yea
passage,110,hres,453,Nay
passage-suspension,110,hr,3527,Yea
passage-suspension,110,hres,629,Yea
passage-suspension,110,hr,1678,Yea
passage,110,hres,793,Nay
passage,110,hr,1495,Yea
passage,110,hres,774,Nay
passage,110,hr,505,Nay
passage,110,hr,2638,Nay
passage-suspension,110,hres,744,Yea
passage,110,hr,835,Nay
passage,110,hr,3963,Nay
passage,110,hr,2642,Yea
passage-suspension,110,hr,580,Nay
passage,110,hconres,63,Nay
passage-suspension,110,hr,698,Yea
passage-suspension,110,hres,847,Yea
passage-suspension,110,hr,1254,Yea
passage-suspension,110,hr,1700,Yea
passage,110,hr,3246,Nay
passage,110,sconres,21,Nay
passage-suspension,110,hr,4343,Yea
passage-suspension,110,hr,2295,Yea
passage-suspension,110,hr,523,Yea
passage-suspension,110,hr,835,Nay
passage,110,hr,2764,Yea
passage-suspension,110,hr,802,Yea
passage-suspension,110,hconres,20,Yea
passage-suspension,110,hr,189,Nay
passage,110,hres,877,Nay
passage-suspension,110,hres,59,Yea
passage-suspension,110,hr,692,Yea
passage-suspension,110,hr,327,Yea
passage-suspension,110,hres,884,Yea
passage-suspension,110,hr,4136,Yea
passage-suspension,110,hr,497,Yea
passage,110,hres,383,Nay
passage,110,hr,3567,Yea
passage-suspension,110,hr,176,Yea
passage-suspension,110,hres,837,Not Voting
passage-suspension,110,hconres,185,Yea
passage-suspension,110,hconres,52,Yea
passage-suspension,110,hres,549,Yea
veto-override,110,hr,976,Nay
passage-suspension,110,hres,32,Yea
passage-suspension,110,hr,797,Yea
passage-suspension,110,hres,542,Yea
passage-suspension,110,hr,916,Nay
passage-suspension,110,hconres,66,Yea
passage-suspension,110,hconres,34,Yea
passage-suspension,110,hres,762,Yea
passage-suspension,110,hconres,182,Yea
passage,110,hr,1591,Nay
passage-suspension,110,hconres,254,Yea
passage-suspension,110,hres,24,Yea
passage-suspension,110,hr,1773,Yea
passage,110,hres,862,Nay
passage-suspension,110,hconres,222,Yea
passage-suspension,110,hr,1309,Yea
passage-suspension,110,hr,437,Yea
passage-suspension,110,hr,137,Nay
passage-suspension,110,hr,1255,Yea
passage,110,hr,3074,Yea
passage-suspension,110,hres,842,Yea
passage-suspension,110,hr,1425,Yea
passage-suspension,110,hconres,147,Not Voting
passage,110,hres,824,Nay
passage,110,hres,574,Nay
passage,110,hr,2693,Nay
passage-suspension,110,hr,710,Yea
passage,110,hr,2764,Nay
passage,110,hr,3915,Nay
passage-suspension,110,hr,995,Yea
passage-suspension,110,hr,2276,Yea
passage-suspension,110,hr,890,Yea
passage-suspension,110,hres,98,Yea
passage-suspension,111,hres,47,Yea
passage-suspension,111,hr,479,Yea
passage,111,hr,1105,Nay
passage-suspension,111,hr,911,Nay
passage-suspension,111,hr,1679,Yea
passage,111,hres,645,Nay
passage-suspension,111,hr,3137,Yea
passage,111,hr,146,Nay
passage-suspension,111,hres,56,Yea
passage-suspension,111,s,1599,Yea
passage,111,hres,53,Nay
passage-suspension,111,hr,2729,Yea
passage-suspension,111,hconres,151,Yea
passage,111,hr,1256,Nay
passage-suspension,111,hres,34,Yea
passage-suspension,111,hres,845,Yea
passage-suspension,111,hres,507,Yea
passage-suspension,111,hres,701,Nay
passage-suspension,111,hres,811,Yea
passage-suspension,111,hconres,199,Yea
passage-suspension,111,s,1793,Yea
passage-suspension,111,hjres,26,Yea
passage-suspension,111,hres,260,Yea
passage-suspension,111,hr,402,Yea
passage-suspension,111,s,383,Yea
passage,111,hres,190,Nay
passage,111,hres,962,Nay
passage-suspension,111,hr,957,Yea
passage-suspension,111,hres,779,Yea
passage,111,hres,746,Nay
passage-suspension,111,hr,44,Nay
passage,111,hres,766,Nay
passage-suspension,111,hr,20,Yea
passage-suspension,111,hr,601,Yea
passage-suspension,111,hconres,206,Yea
passage-suspension,111,hr,1817,Yea
passage-suspension,111,hres,543,Yea
passage-suspension,111,hres,650,Yea
passage-suspension,111,hres,558,Yea
passage-suspension,111,hr,1622,Yea
passage-suspension,111,hres,40,Yea
passage-suspension,111,hres,940,Yea
passage,111,hjres,3,Yea
passage-suspension,111,hres,837,Yea
passage,111,hr,2997,Nay
passage,111,hres,644,Nay
passage-suspension,111,hr,3590,Yea
passage-suspension,111,hres,41,Yea
passage,111,hr,2781,Nay
passage-suspension,111,hres,692,Yea
passage-suspension,111,hres,529,Yea
passage-suspension,111,hconres,164,Yea
passage,111,hres,427,Nay
passage,111,hres,559,Nay
passage-suspension,111,hr,3119,Yea
passage-suspension,111,hr,1211,Yea
passage-suspension,111,hres,534,Yea
